,eeg1,eeg2,eeg3,eeg4,aux,time_since_start
0,118.65234375,-35.15625,-25.87890625,-41.9921875,-244.62890625,0.0
1,83.984375,-42.96875,-34.66796875,-25.87890625,-126.953125,0.0
2,42.48046875,-43.9453125,-36.62109375,-19.53125,-76.171875,0.0
3,-13.18359375,-44.921875,-42.48046875,-33.203125,-49.8046875,0.0
4,-42.96875,-44.921875,-40.52734375,-34.1796875,-39.55078125,0.0
5,-38.57421875,-55.17578125,-37.59765625,-19.04296875,9.27734375,0.0
6,-65.4296875,-64.94140625,-55.6640625,-9.765625,435.546875,0.0
7,-42.48046875,-43.45703125,-25.87890625,-10.25390625,294.921875,0.0
8,-19.53125,-38.0859375,0.0,-24.4140625,-102.5390625,0.0
9,-42.96875,-49.31640625,-26.3671875,-24.90234375,40.52734375,0.0
10,-11.23046875,-35.15625,-21.97265625,-25.87890625,71.2890625,0.0
11,-21.484375,-26.85546875,-20.01953125,-41.50390625,-117.1875,0.0
12,-52.24609375,-31.73828125,-32.71484375,-32.2265625,-96.19140625,0.0
13,-73.73046875,-38.0859375,-37.59765625,-16.11328125,41.50390625,0.0
14,-81.54296875,-41.9921875,-31.25,-15.625,21.484375,0.0
15,-97.65625,-50.78125,-31.73828125,-15.13671875,1.953125,0.0
16,-111.328125,-59.08203125,-41.9921875,-22.4609375,47.8515625,0.0
17,-88.37890625,-60.546875,-56.640625,-31.25,314.453125,0.0
18,-95.21484375,-46.38671875,-36.62109375,-14.16015625,202.1484375,0.0
19,-99.609375,-40.52734375,-31.25,-9.27734375,-146.484375,0.0
20,-93.26171875,-48.33984375,-48.828125,-12.20703125,-104.98046875,0.0
21,-98.6328125,-47.8515625,-42.48046875,-14.6484375,-15.625,0.0
22,-100.5859375,-41.9921875,-27.83203125,-24.90234375,-155.76171875,0.0
23,-94.7265625,-46.875,-33.203125,-33.203125,-213.8671875,0.0
24,-78.61328125,-53.7109375,-43.45703125,-29.78515625,-179.19921875,0.0
25,-74.70703125,-50.78125,-41.015625,-24.90234375,-152.83203125,0.0
26,-76.66015625,-44.921875,-41.50390625,-27.83203125,-156.25,0.0
27,-71.2890625,-44.921875,-47.8515625,-28.80859375,-41.50390625,0.0
28,-92.7734375,-49.8046875,-56.15234375,-28.80859375,101.07421875,0.0
29,-109.86328125,-49.8046875,-59.08203125,-25.390625,100.5859375,0.0
30,-96.19140625,-40.52734375,-48.828125,-21.97265625,-73.2421875,0.0
31,-131.34765625,-38.57421875,-44.921875,-41.50390625,-294.921875,0.0
32,-166.015625,-50.78125,-68.359375,-37.59765625,-94.7265625,0.0
33,-170.8984375,-57.12890625,-82.51953125,-22.4609375,386.71875,0.0
34,-176.7578125,-38.57421875,-44.43359375,-39.55078125,124.0234375,0.0
35,-182.6171875,-40.52734375,-33.69140625,-55.6640625,-109.86328125,0.0
36,-177.734375,-54.19921875,-58.59375,-49.31640625,78.125,0.0
37,-152.83203125,-45.8984375,-49.31640625,-39.0625,38.0859375,0.0
38,-126.953125,-42.48046875,-39.0625,-56.640625,-75.1953125,0.0
39,-130.37109375,-48.33984375,-54.6875,-64.453125,41.50390625,0.0
40,-133.30078125,-60.05859375,-70.3125,-34.66796875,369.140625,0.0
41,-106.4453125,-56.15234375,-40.0390625,-35.15625,166.015625,0.0
42,-70.3125,-49.8046875,-23.92578125,-38.0859375,-237.3046875,0.0
43,-56.640625,-49.31640625,-43.45703125,-25.390625,-212.890625,0.0
44,-51.7578125,-42.96875,-47.8515625,-31.25,-157.71484375,0.0
45,-44.43359375,-41.50390625,-39.55078125,-37.59765625,-224.12109375,0.0
46,-45.41015625,-46.38671875,-35.15625,-24.4140625,-259.27734375,0.0
47,-50.29296875,-50.29296875,-48.828125,-10.25390625,-140.13671875,0.0
48,-41.015625,-49.31640625,-44.43359375,-26.85546875,-15.13671875,0.0
49,-22.4609375,-43.45703125,-25.87890625,-28.80859375,-156.25,0.0
50,-37.59765625,-45.8984375,-30.2734375,-15.13671875,-219.23828125,0.0
51,-38.57421875,-62.5,-50.78125,-18.06640625,125.9765625,0.0
52,-44.921875,-65.4296875,-48.828125,-23.92578125,374.0234375,0.0
53,-52.24609375,-49.8046875,-26.3671875,-25.87890625,105.95703125,0.0
54,-43.45703125,-46.875,-28.80859375,-25.390625,10.7421875,0.0
55,-35.15625,-53.7109375,-41.015625,-30.76171875,45.41015625,0.0
56,-7.32421875,-49.8046875,-31.25,-30.76171875,-9.765625,0.0
57,-2.44140625,-42.48046875,-23.4375,-21.97265625,-82.51953125,0.0
58,-14.16015625,-45.41015625,-31.25,-24.4140625,-85.9375,0.0
59,-9.27734375,-61.03515625,-50.29296875,-32.71484375,127.44140625,0.0
60,5.37109375,-54.6875,-39.0625,-26.3671875,149.4140625,0.0
61,12.20703125,-43.9453125,-25.87890625,-30.2734375,-123.53515625,0.0
62,7.32421875,-51.7578125,-42.48046875,-35.15625,-41.9921875,0.0
63,8.7890625,-59.5703125,-48.33984375,-36.1328125,196.2890625,0.0
64,3.90625,-52.734375,-40.52734375,-42.96875,116.69921875,0.0
65,-3.90625,-43.9453125,-36.1328125,-38.57421875,-136.23046875,0.0
66,-20.5078125,-48.33984375,-39.0625,-33.69140625,-122.0703125,0.0
67,-57.12890625,-52.734375,-40.52734375,-27.34375,62.98828125,0.0
68,-65.91796875,-54.19921875,-35.15625,-25.390625,-14.16015625,0.0
69,-68.359375,-50.29296875,-35.15625,-22.4609375,-155.2734375,0.0
70,-104.00390625,-53.22265625,-51.26953125,-40.0390625,-93.26171875,0.0
71,-122.0703125,-62.98828125,-69.82421875,-50.78125,234.375,0.0
72,-114.74609375,-48.33984375,-37.109375,-32.2265625,42.48046875,0.0
73,-102.05078125,-47.8515625,-28.80859375,-26.3671875,-212.40234375,0.0
74,-111.328125,-59.5703125,-48.828125,-34.1796875,-84.9609375,0.0
75,-118.65234375,-57.6171875,-48.33984375,-37.59765625,-26.3671875,0.0
76,-117.67578125,-53.22265625,-45.8984375,-25.87890625,13.18359375,0.0
77,-128.41796875,-53.7109375,-45.8984375,-30.76171875,35.64453125,0.0
78,-113.28125,-65.4296875,-55.6640625,-47.8515625,244.140625,0.0
79,-81.54296875,-60.546875,-56.15234375,-35.64453125,437.01171875,0.0
80,-79.1015625,-39.0625,-20.01953125,-38.57421875,-40.52734375,0.0
81,-81.0546875,-45.8984375,-19.04296875,-30.2734375,-322.75390625,0.0
82,-77.63671875,-58.59375,-41.015625,-13.18359375,-95.21484375,0.0
83,-70.80078125,-45.8984375,-30.2734375,-24.90234375,-97.16796875,0.0
84,-61.5234375,-41.015625,-24.90234375,-35.15625,-286.62109375,0.0
85,-67.87109375,-48.828125,-34.66796875,-28.3203125,-260.25390625,0.0
86,-75.1953125,-59.5703125,-60.05859375,-23.4375,28.3203125,0.0
87,-57.6171875,-54.19921875,-55.6640625,-30.76171875,104.00390625,0.0
88,-20.5078125,-36.62109375,-29.78515625,-29.296875,-83.984375,0.0
89,-0.9765625,-40.52734375,-32.2265625,-23.4375,-77.1484375,0.0
90,-3.41796875,-52.24609375,-59.08203125,-19.04296875,185.05859375,0.0
91,19.04296875,-42.96875,-40.0390625,-29.296875,38.57421875,0.0
92,40.52734375,-40.0390625,-22.4609375,-39.0625,-171.875,0.0
93,38.0859375,-55.6640625,-45.41015625,-14.16015625,-50.29296875,0.0
94,40.0390625,-65.4296875,-61.5234375,-13.18359375,130.859375,0.0
95,41.015625,-43.45703125,-35.15625,-42.96875,-57.12890625,0.0
96,30.76171875,-38.0859375,-33.203125,-33.69140625,-211.42578125,0.0
97,25.87890625,-43.45703125,-40.52734375,-33.69140625,-96.6796875,0.0
98,33.69140625,-42.48046875,-34.1796875,-38.0859375,-21.484375,0.0
99,47.36328125,-45.41015625,-41.9921875,-21.97265625,5.859375,0.0
100,61.5234375,-47.36328125,-41.9921875,-19.04296875,-85.44921875,0.0
101,67.87109375,-51.7578125,-53.7109375,-7.32421875,81.54296875,0.0
102,68.84765625,-62.5,-80.56640625,-4.39453125,474.609375,0.0
103,110.3515625,-50.78125,-53.7109375,-18.5546875,61.03515625,0.0
104,118.65234375,-45.41015625,-36.62109375,-15.625,-219.7265625,0.0
105,93.75,-53.22265625,-52.24609375,-20.5078125,29.296875,0.0
106,74.70703125,-48.33984375,-41.9921875,-21.484375,-46.875,0.0
107,66.40625,-39.55078125,-34.66796875,-22.94921875,-210.44921875,0.0
108,67.3828125,-41.9921875,-44.921875,-28.80859375,-258.7890625,0.0
109,51.26953125,-41.9921875,-52.734375,-18.5546875,-229.98046875,0.0
110,43.45703125,-40.52734375,-50.29296875,-20.01953125,-232.421875,0.0
111,53.22265625,-36.1328125,-54.19921875,-22.94921875,-203.125,0.0
112,47.8515625,-39.0625,-62.98828125,-29.296875,-65.91796875,0.0
113,27.34375,-52.24609375,-75.68359375,-44.43359375,97.16796875,0.0
114,24.4140625,-36.1328125,-57.6171875,-52.24609375,-65.4296875,0.0
115,32.2265625,-25.87890625,-47.8515625,-35.15625,-282.2265625,0.0
116,34.66796875,-41.015625,-59.5703125,-25.87890625,-176.26953125,0.0
117,5.37109375,-50.78125,-62.98828125,-29.78515625,-19.04296875,0.0
118,1.953125,-41.9921875,-41.9921875,-22.4609375,-66.89453125,0.0
119,11.23046875,-39.0625,-29.296875,-14.6484375,-174.31640625,0.0
120,-70.80078125,-52.734375,-42.48046875,-8.7890625,-126.46484375,0.0
121,-75.68359375,-55.6640625,-43.9453125,-27.34375,14.16015625,0.0
122,-18.5546875,-46.875,-39.55078125,-36.62109375,3.90625,0.0
123,-50.29296875,-45.41015625,-45.8984375,-34.1796875,12.20703125,0.0
124,0.48828125,-48.828125,-50.78125,-33.203125,171.38671875,0.0
125,-13.18359375,-55.17578125,-65.4296875,-20.5078125,464.35546875,0.0
126,1.953125,-39.55078125,-30.76171875,-32.2265625,141.6015625,0.0
127,16.11328125,-35.64453125,-14.6484375,-31.73828125,-132.32421875,0.0
128,11.23046875,-49.31640625,-39.0625,-25.87890625,-14.6484375,0.0
129,18.5546875,-43.45703125,-37.109375,-20.01953125,-87.40234375,0.0
130,-4.39453125,-39.55078125,-27.83203125,-12.6953125,-244.62890625,0.0
131,-3.41796875,-44.43359375,-41.50390625,-24.90234375,-217.28515625,0.0
132,-43.45703125,-54.19921875,-73.2421875,-35.15625,93.75,0.0
133,-31.25,-49.31640625,-56.640625,-29.296875,133.30078125,0.0
134,-30.2734375,-43.45703125,-34.66796875,-48.33984375,-149.4140625,0.0
135,-59.5703125,-54.6875,-60.05859375,-56.15234375,-82.03125,0.0
136,-64.453125,-66.89453125,-83.49609375,-44.43359375,192.3828125,0.0
137,-58.10546875,-53.22265625,-56.640625,-32.2265625,53.22265625,0.0
138,-33.203125,-44.43359375,-34.66796875,-34.66796875,-153.3203125,0.0
139,-39.0625,-58.10546875,-49.8046875,-45.8984375,-90.33203125,0.0
140,-39.0625,-58.59375,-59.08203125,-38.57421875,-43.45703125,0.0
141,-34.66796875,-51.26953125,-55.17578125,-34.1796875,-127.44140625,0.0
142,-31.25,-56.15234375,-53.22265625,-48.828125,-214.84375,0.0
143,-50.78125,-56.15234375,-61.03515625,-29.296875,-137.6953125,0.0
144,-80.56640625,-48.828125,-53.22265625,-9.27734375,-60.546875,0.0
145,-63.4765625,-48.828125,-49.31640625,-28.3203125,-58.59375,0.0
146,-65.91796875,-56.640625,-57.6171875,-35.64453125,-12.20703125,0.0
147,-88.8671875,-62.01171875,-75.1953125,-22.4609375,158.203125,0.0
148,-93.26171875,-62.01171875,-89.84375,-22.94921875,494.62890625,0.0
149,-76.171875,-46.875,-60.05859375,-44.43359375,225.09765625,0.0
150,-88.8671875,-39.55078125,-41.9921875,-52.734375,-115.72265625,0.0
151,-93.75,-48.33984375,-65.91796875,-48.33984375,13.18359375,0.0
152,-66.40625,-44.921875,-69.82421875,-52.734375,108.3984375,0.0
153,-46.38671875,-34.66796875,-44.43359375,-50.29296875,-118.65234375,0.0
154,-42.96875,-38.57421875,-49.31640625,-28.80859375,-156.73828125,0.0
155,-64.94140625,-50.78125,-61.5234375,-40.0390625,-69.3359375,0.0
156,-66.89453125,-52.24609375,-53.22265625,-45.41015625,-127.9296875,0.0
157,-61.5234375,-48.33984375,-47.8515625,-31.73828125,-225.09765625,0.0
158,-39.55078125,-51.7578125,-56.640625,-34.66796875,-190.91796875,0.0
159,-41.015625,-53.7109375,-74.21875,-17.08984375,97.16796875,0.0
160,-61.5234375,-49.8046875,-69.3359375,-7.32421875,108.88671875,0.0
161,-62.98828125,-50.78125,-60.05859375,-18.5546875,-32.71484375,0.0
162,-71.2890625,-52.734375,-62.98828125,-20.01953125,-62.98828125,0.0
163,-63.96484375,-59.5703125,-83.984375,8.30078125,238.76953125,0.0
164,-59.5703125,-40.52734375,-64.453125,13.671875,250.48828125,0.0
165,-74.70703125,-20.01953125,-42.48046875,-12.20703125,-122.55859375,0.0
166,-87.890625,-31.25,-59.08203125,-32.71484375,-112.79296875,0.0
167,-78.61328125,-32.2265625,-57.12890625,-29.296875,-72.265625,0.0
168,-76.66015625,-26.85546875,-55.17578125,-29.296875,-187.01171875,0.0
169,-71.77734375,-27.34375,-67.87109375,-31.73828125,-201.171875,0.0
170,-52.24609375,-33.69140625,-74.21875,-27.34375,-51.26953125,0.0
171,-31.25,-41.50390625,-68.359375,-31.25,86.42578125,0.0
172,-10.7421875,-43.45703125,-64.94140625,-34.66796875,43.45703125,0.0
173,0.0,-48.33984375,-63.96484375,-31.73828125,-67.3828125,0.0
174,-3.41796875,-57.12890625,-74.70703125,-26.3671875,103.515625,0.0
175,0.0,-65.91796875,-95.21484375,-19.53125,486.81640625,0.0
176,19.53125,-46.38671875,-64.94140625,-20.99609375,229.98046875,0.0
177,40.0390625,-38.0859375,-56.640625,-43.9453125,-182.12890625,0.0
178,42.96875,-53.22265625,-84.9609375,-46.38671875,-96.6796875,0.0
179,34.1796875,-42.96875,-69.3359375,-24.90234375,-91.30859375,0.0
180,46.38671875,-35.64453125,-62.01171875,-31.25,-209.9609375,0.0
181,30.2734375,-42.96875,-79.1015625,-15.625,-189.94140625,0.0
182,-9.765625,-50.29296875,-96.6796875,-12.6953125,-12.6953125,0.0
183,-23.4375,-45.8984375,-86.42578125,-18.5546875,-32.71484375,0.0
184,-27.83203125,-40.52734375,-75.68359375,-10.7421875,-81.0546875,0.0
185,-64.94140625,-46.38671875,-81.0546875,-2.9296875,57.6171875,0.0
186,-103.02734375,-48.828125,-78.125,2.44140625,112.79296875,0.0
187,-117.67578125,-43.9453125,-79.1015625,-11.71875,-71.2890625,0.0
188,-111.328125,-48.33984375,-87.890625,-5.859375,-120.1171875,0.0
189,-117.67578125,-50.78125,-91.30859375,0.48828125,-51.7578125,0.0
190,-141.6015625,-50.78125,-91.30859375,-42.48046875,-35.64453125,0.0
191,-150.87890625,-48.33984375,-87.890625,-45.41015625,-175.78125,0.0
192,-144.04296875,-46.38671875,-93.75,-34.66796875,-261.23046875,0.0
193,-145.01953125,-53.22265625,-108.88671875,-41.015625,-131.8359375,0.0
194,-130.859375,-64.453125,-123.53515625,-29.296875,196.77734375,0.0
195,-121.58203125,-49.8046875,-104.00390625,-33.203125,122.0703125,0.0
196,-99.609375,-41.9921875,-94.23828125,-35.64453125,-142.08984375,0.0
197,-53.7109375,-52.24609375,-108.88671875,-37.109375,-98.6328125,0.0
198,-55.6640625,-64.453125,-130.859375,-36.1328125,307.6171875,0.0
199,-42.96875,-52.734375,-94.23828125,-41.50390625,133.7890625,0.0
200,-18.06640625,-42.96875,-62.5,-46.38671875,-298.33984375,0.0
201,-8.7890625,-46.875,-83.0078125,-41.9921875,-217.7734375,0.0
202,-6.8359375,-47.36328125,-87.40234375,-28.80859375,-119.62890625,0.0
203,-3.41796875,-41.9921875,-78.61328125,-19.04296875,-219.23828125,0.0
204,6.8359375,-42.96875,-86.42578125,-30.76171875,-266.6015625,0.0
205,-6.34765625,-57.6171875,-106.93359375,-20.99609375,-49.8046875,0.0
206,-48.828125,-50.29296875,-96.19140625,-30.2734375,-22.4609375,0.0
207,-81.0546875,-49.31640625,-97.65625,-42.48046875,-99.12109375,0.0
208,-99.12109375,-49.8046875,-109.86328125,-32.2265625,-117.67578125,0.0
209,-101.07421875,-52.734375,-121.58203125,-29.78515625,86.42578125,0.0
210,-92.28515625,-40.52734375,-97.65625,-39.55078125,53.7109375,0.0
211,-115.234375,-29.78515625,-83.0078125,-42.48046875,-192.3828125,0.0
212,-131.8359375,-39.55078125,-97.16796875,-25.87890625,-225.5859375,0.0
213,-108.3984375,-43.9453125,-91.796875,-36.1328125,-195.3125,0.0
214,-91.30859375,-38.57421875,-86.9140625,-41.50390625,-155.2734375,0.0
215,-108.88671875,-37.109375,-97.16796875,-41.50390625,-166.9921875,0.0
216,-113.76953125,-46.38671875,-107.91015625,-55.6640625,-47.8515625,0.0
217,-88.8671875,-45.8984375,-100.09765625,-46.875,71.77734375,0.0
