,Delta,Theta,Alpha,Beta,Gamma
0,11044.782835601836,5403.591688106255,982.10803922793,937.6896592961297,514.8062707245494
1,47863.59278397682,16026.594786120626,9294.850520931555,3603.425272467647,1205.0414772911067
2,1490.6126204429183,1205.8235831839122,976.5579193655515,541.5824998583731,125.18392745631684
3,12798.29675384634,4780.963426517354,2454.211170698869,1353.5639789401037,983.179915886653
4,22177.18767021284,9307.028208292071,3655.037769189451,1070.327318109731,1201.3400252915967
5,34892.63475778929,8733.86405319613,3404.2039615998283,1498.3015588085225,1431.331535945396
6,3463.209376539042,1593.9907801299764,1058.334615335372,901.1928886960206,1136.072783738402
7,10235.064909372966,3558.1448953845893,1166.1036717217778,729.9900855762021,700.7102018329485
8,6952.233624992156,3023.5210370687655,397.0147190825807,495.67636091624735,479.0824571424759
9,3563.0322174265243,1896.7169822440726,943.4180727674471,546.0732209059285,352.88762630296105
10,24233.288883477442,3726.360470010036,2015.052810910575,1317.1455097236897,615.0776443008244
11,38786.49861950812,15801.724524651076,4138.5051722448425,1257.7628929220489,664.2844124123902
12,35439.20201375472,6559.69969051817,3313.108250897897,1246.9487821416128,427.18993378620837
13,29259.870366956522,10170.590372426583,2640.4847732172916,1211.7360329578278,498.02323328194257
14,34091.082515968475,10979.429255454877,3792.542488033358,2021.6640709516655,1023.389082419655
15,23452.054917970752,7091.401774153555,1538.3934513315876,925.706801379416,370.4148079489118
16,14428.087896204444,1652.180053342419,2238.4013899089796,727.2175897668579,352.00018737768795
17,15343.674562244138,6393.157760379354,2698.637408720858,1311.5273824422359,772.5604822274782
18,24800.184539650203,15471.54391586757,6858.982357577219,3254.831061447676,1778.5298303468921
19,17774.47005101562,5909.746465959799,2798.453506032084,1517.0346972402874,1217.1771965628882
20,29128.026833339176,6955.625814093963,4699.987734538799,2173.576101438307,1231.4583402111339
21,15647.38895733302,5457.086512404666,2790.77176112137,1396.0914977198904,882.5867688056985
22,7789.721056038135,3450.387525531558,2141.032036353773,1017.1392895268892,514.4865147966923
23,42680.904958108134,15735.284859492602,9876.54471845092,2849.48320924339,1429.1483055203917
24,45651.11619459416,23009.494292012496,11314.11817001933,4544.79945335561,1432.3447466685664
25,31009.216864880047,8238.503109186779,4315.677566355465,2560.1518631860326,1294.3314762340876
26,8224.794917334602,3717.645825633226,1716.324061077127,828.5939427582208,397.6641781161675
27,14517.097712183455,5556.614902924823,1318.193231450126,1244.3697679909,632.2045342662377
28,36862.405314765434,17292.900914470454,10420.11991699105,3734.3449331281076,1308.6030427680782
29,13200.379767481965,4750.116023217839,2263.911056070618,1767.3960793997983,751.165876985441
30,15567.549113759203,8895.790763392046,3914.343092461554,1591.6183505250995,629.7314253416481
31,16376.084408325274,4423.629178998276,2589.6733806587017,909.0660034201022,263.78537157571986
32,61254.66397081581,15362.87151019442,8132.685050394881,2580.169401115964,1272.8737217028172
33,43965.76089122726,28287.89858603883,13085.42430338413,4591.710617144086,2059.2824996190648
34,60104.30979720818,17838.033093925034,7654.143705483914,3166.2832690568775,1211.3839387183955
35,5166.40826649017,1818.0867909588756,801.7259198950236,763.8480501054248,992.4153907081303
36,2613.228498855471,1094.7361406426546,681.4130412990501,920.4596270130628,1298.8337583800235
37,28844.239237331734,16450.314929059983,3428.064504578306,1913.4075614661526,1855.0829677633233
38,21080.365812935706,9081.731818709537,3322.124908258731,2026.783957686442,1986.1935186891444
39,48705.72033995058,20654.81683143909,8467.961052996727,3012.016905497738,1506.5121897106694
40,24164.57471845626,10153.747242494388,3127.4641352357894,1736.2873110523842,870.36668745013
41,28451.01333758026,9483.547265042627,5153.118866717204,1640.0955795845607,720.4827377207536
42,12272.694206948396,7066.772978777353,2181.9807681862517,920.8361449235454,521.7742146878209
43,7347.217749957194,3689.7041923774273,1180.7599531144542,975.080551341964,686.2745457550213
44,23016.599143290838,4977.13505184492,2561.9738972369246,1300.4378700676732,1934.6643231414262
45,5539.324425368803,2217.826700029843,838.2100183934751,946.0634422145072,1284.3692912660422
46,1734.3676149595549,1314.0445918760415,760.6578057439783,701.8152613433017,1107.3431289766581
