,Delta,Theta,Alpha,Beta,Gamma
0,3802.3211693107987,2916.5910109551924,1198.162831165739,801.1572912970693,685.8054306235392
1,22274.01200329313,15218.214876006361,5043.76986374326,2442.911793390604,1940.6721551917904
2,59531.882286229375,22368.610144994924,10624.884223218953,4786.617714234665,2091.6184973402555
3,18429.510732412902,12089.074789086422,4521.139685162988,2103.0829889269226,1728.7965696528
4,45933.4722117814,13966.629577310368,8448.28493056535,2796.8324316256803,1461.7611966116838
5,42552.37184655321,20933.519671996048,12425.916573074206,6399.685067890767,1390.6548064611047
6,55018.12157034443,14371.79511168245,11569.044814615358,4932.638243495421,1434.9607951062794
7,16086.26535147525,26814.715304875488,9516.602578591443,3195.939048817639,2393.188613348854
8,35544.0984456227,19228.962541630608,4029.941269122067,1979.7880442014837,1089.1012937129576
9,39563.96394889655,13088.517233667175,6978.444065502619,4561.483426783679,2252.5637633505185
10,59103.780493393264,16439.87308122324,7283.501553463338,2186.534735457542,1005.1234518171053
11,19337.65880301392,7836.317681321517,4653.967522111242,1223.0376747108792,736.1226833402786
12,19089.523097696212,6263.774884122664,2006.2972738605763,1023.5177685197722,462.33768957448694
13,20512.762870134116,7205.224365181345,4379.477365462476,1075.4695391908501,989.1274842567442
14,34712.12885476748,9881.767805060026,6736.25238006822,2977.902595274689,1522.1087218160076
15,3676.9722498546057,1779.9224005597457,2537.391917695707,622.7762161259816,674.8613746713129
16,4658.090764035194,2555.2372879810246,2094.736370979318,533.2321958571266,661.9185562209959
17,31429.122404290116,8085.011761732653,3494.2048388689414,1524.238091365539,1155.5063332852978
18,54132.81673286106,20734.10614870443,5073.632814901616,2833.181481210849,1138.5871144629273
19,37225.01568973079,19004.554394242132,12121.663415678191,5667.919638179853,1925.4376932961982
20,48236.471458752174,28469.231355046766,8521.353270830165,3449.2437662333805,1118.2780882422792
21,24451.434249196063,12574.846587928027,2736.787395491267,1594.5348634132367,760.5775879659299
22,46717.067508797074,14178.414801964647,5862.576238472279,2823.1450281730667,1088.0023391389889
23,41381.12535009756,7319.60738168012,4568.0278833711245,1961.1492667038256,1294.3040847047703
24,19641.01033691185,3585.7411579702184,2319.442279936929,1164.6308010202238,609.5330198360942
25,6565.74225386051,4134.817643955592,1732.8518763621753,966.2721730224775,534.0545401673079
26,6625.766008006775,2907.9988774718317,1225.006746355352,979.5046963933622,528.3319796802203
27,4230.062437870641,1488.9180273251818,943.0972083912593,656.3928358409537,393.94617392742623
28,4412.0655315517815,3219.0640866055205,957.7808953976316,581.9982762993487,389.17044760483685
29,14556.764672853998,8477.162670313939,3977.4564054610273,1303.3067861966426,742.6475512920941
30,53223.13993334861,14230.159098737273,11241.980317943571,3140.2413715040634,1045.499699158854
31,14333.079464411665,3421.9226823110607,2195.5294700862337,1288.1203784595352,726.9573203200769
32,15233.028121345338,6918.948808232613,4224.022362103642,2675.527689488212,1343.9045261512988
33,33358.83614485309,6674.3578569125475,4128.460849353884,2412.0320559690063,1983.013972864832
34,46655.069735531186,19382.11642317359,6197.4386727921865,3041.26010224274,1333.0910817705283
35,29813.80516743432,9094.148181741462,5520.642463570684,2661.8200174960184,1254.1436534783707
36,23107.91685083763,8735.181576950206,4791.191701016727,2338.533490920911,1619.379920935966
37,14624.580996496763,4938.575725282128,1582.0716548067332,1574.5714066300188,1843.452142253163
38,33627.095458095864,6974.163697454773,3179.006678056225,1591.5003487764934,1513.565192427442
39,17904.864015507224,7403.916573938648,2368.571612963289,1527.6621922366737,1671.9239664912886
40,55331.4906856334,15188.626628709433,8433.33698566289,4006.9225588274935,1295.8800823434324
41,11565.189408010938,12185.352937068235,6778.144263346288,3471.7513260182204,1997.4308758768932
42,50627.07296678108,18320.300362059126,7042.495347945593,3494.5752396471867,1174.5358658555135
43,17865.76545391602,6656.816028883307,2860.690114670847,1036.6096276615929,982.4104405517865
44,16111.700499125525,8485.115604552702,3358.0822764939526,1469.586868843821,1000.5756057537706
45,40016.02730107391,10567.340935358348,2552.0910969032625,971.5873375936359,1254.4211080634666
46,40149.787943729745,12596.861792862212,4484.4142117122265,2087.0615752471213,1434.974282366422
