,Delta,Theta,Alpha,Beta,Gamma
0,6789.789009132968,6552.850273604967,3686.5677730354746,2370.0002168666942,1175.489689334212
1,9759.872402373578,3400.5590848080883,2488.683454841901,1365.9208537053105,628.0247646778371
2,6705.526312655662,2683.89443835098,2247.3135030410763,681.0209552517032,308.81467773677326
3,31262.47944257597,9076.971101006087,3522.819587355204,1229.6972129075014,984.4517353260555
4,19022.385485455598,4655.1532535811975,1696.499369376681,1235.9932398545786,1344.4929396296282
5,8994.575073608108,2830.2086605982204,1818.4659067853652,906.3533494687449,550.0524244973544
6,49574.78959070142,16203.624830151635,7328.250031252008,2611.6406955691778,887.268855158562
7,56367.850827836926,20375.99201481787,10372.985996153107,3384.218563099226,904.3496677371224
8,46818.62674286788,9005.612726952631,2983.199840260495,1541.8101750318428,604.045749480419
9,13626.34229445702,6917.26388764767,4751.786257590719,4825.703006328406,3725.828157240279
10,32140.20423848875,9369.753434380085,3914.0620899582455,2204.015507078018,907.576658755943
11,6991.542876432103,3627.32814589266,1989.0909504329607,1654.0948940830208,930.002671325515
12,3048.787474854482,1700.2467774872196,565.3143256428195,466.7277929820553,261.6664670560099
13,1280.5194118529996,1088.744667528851,555.1525060847056,356.0570927678084,276.2463275192448
14,4320.602432039494,2557.0271345289966,1601.7956919548321,1652.91090474706,598.3078941547193
15,3336.0584616634314,1311.1788167416123,749.225607044712,349.02160781199785,238.14918797551368
16,2546.4408895466327,914.0651332108046,701.6818396263782,417.328666206422,234.5415186108269
17,2375.690087539753,1530.6821279057574,753.8181600578971,399.33730184925764,227.9022305942251
18,5860.2266812361395,3934.854027725576,1801.986758780736,1226.5089592198826,469.419646750538
19,23041.41715591839,3774.845799596068,2543.2420719293223,1139.7495477164853,596.7735862994053
20,34003.88338361602,8776.015051852752,2915.940479977892,1491.6457477295855,705.6269155265791
21,37685.74119964417,12108.366855744107,3042.2825294105933,3086.024126181012,1889.5549882455994
22,43537.65700683007,17416.565187247714,5224.338981184264,3586.852869934681,1569.8969219733767
23,17000.08528350951,9843.708780251525,1839.1479182043208,1556.9328054341163,459.521623949681
24,22170.1430745893,4896.898905294083,2941.7616171387667,1108.206173738252,599.7053552035172
25,5196.621075228529,2395.6387053427648,747.658683376682,676.7613115332433,303.13347177877665
26,12827.40227452679,3702.5059066343774,1711.08776051502,597.6090213947024,204.25072218409
27,5240.342454318281,2539.177043787421,697.3849000553645,671.2023237441534,266.56595870091684
28,3638.292929576592,1440.1887868735505,964.7527413205605,458.423097342077,159.12966600044854
29,2677.7068683233806,2220.2640111785804,826.3825077250807,519.1683094680748,211.44076845596118
