,eeg1,eeg2,eeg3,eeg4,aux,time_since_start
0,-1000.0,-1000.0,-149.4140625,79.58984375,24.90234375,0.720454
1,-1000.0,-1000.0,-71.77734375,57.12890625,-2.9296875,0.720454
2,-1000.0,-1000.0,-24.90234375,68.84765625,-93.75,0.720454
3,-1000.0,-1000.0,-133.7890625,74.70703125,-110.83984375,0.720454
4,-1000.0,-1000.0,-196.77734375,60.05859375,-4.8828125,0.720454
5,-1000.0,-1000.0,-62.5,68.359375,7.32421875,0.720454
6,-1000.0,-999.0234375,-61.5234375,54.19921875,-77.63671875,0.720454
7,-1000.0,-998.53515625,-179.6875,50.29296875,-56.15234375,0.720454
8,-1000.0,-1000.0,-275.390625,48.828125,154.296875,0.720454
9,-1000.0,-913.0859375,-138.671875,55.17578125,169.43359375,0.720454
10,-1000.0,-897.4609375,31.73828125,53.22265625,-25.87890625,0.720454
11,-1000.0,-1000.0,-83.49609375,48.828125,-27.34375,0.720454
12,-1000.0,-951.66015625,-210.44921875,39.55078125,113.76953125,0.720454
13,-1000.0,-671.38671875,-25.87890625,29.296875,6.8359375,0.720454
14,-1000.0,-624.51171875,72.75390625,45.8984375,-219.7265625,0.720454
15,-1000.0,-857.91015625,-121.58203125,38.0859375,-126.46484375,0.720454
16,-1000.0,-853.515625,-145.01953125,37.109375,-102.5390625,0.720454
17,-1000.0,-660.15625,-49.8046875,32.71484375,-151.85546875,0.720454
18,-1000.0,-628.41796875,-63.4765625,18.06640625,-172.36328125,0.720454
19,-1000.0,-864.2578125,-246.58203125,36.62109375,31.73828125,0.720454
20,-1000.0,-785.64453125,-233.88671875,47.36328125,175.29296875,0.720454
21,-1000.0,-294.43359375,25.390625,25.87890625,-96.6796875,0.720454
22,-1000.0,-232.91015625,-10.7421875,33.203125,-221.19140625,0.720454
23,-1000.0,-535.15625,-239.2578125,40.0390625,125.9765625,0.720454
24,-1000.0,-263.18359375,-166.015625,33.69140625,255.859375,0.720454
25,-1000.0,251.46484375,46.38671875,28.80859375,-62.98828125,0.720454
26,-1000.0,243.1640625,-65.4296875,20.01953125,-44.921875,0.720454
27,-1000.0,369.62890625,-143.06640625,37.109375,42.96875,0.720454
28,-1000.0,693.84765625,-71.77734375,44.43359375,3.90625,0.720454
29,-1000.0,886.23046875,-22.94921875,47.8515625,-44.921875,0.720454
30,-1000.0,914.55078125,-113.28125,62.01171875,-8.7890625,0.720454
