,eeg1,eeg2,eeg3,eeg4,aux,time_since_start
0,138.18359375,-1000.0,-73.2421875,-34.1796875,-89.35546875,1.001603
1,-5.37109375,-1000.0,-75.68359375,-22.94921875,60.05859375,1.001603
2,-180.17578125,-1000.0,-64.94140625,-22.94921875,-37.109375,1.001603
3,-311.5234375,-1000.0,-68.359375,-32.2265625,-98.14453125,1.001603
4,-323.73046875,-1000.0,-59.5703125,-43.45703125,-3.90625,1.001603
5,-356.93359375,-1000.0,-75.68359375,-42.48046875,83.984375,1.001603
6,-369.140625,-1000.0,-131.8359375,-47.8515625,39.55078125,1.001603
7,-343.75,-1000.0,-170.41015625,-45.41015625,-86.9140625,1.001603
8,-686.5234375,-1000.0,-224.609375,-24.90234375,81.54296875,1.001603
9,-1000.0,-1000.0,-232.421875,-33.203125,457.03125,1.001603
10,-992.67578125,-1000.0,-170.8984375,-51.26953125,129.8828125,1.001603
11,-994.140625,-1000.0,-176.26953125,-51.7578125,-232.421875,1.001603
12,-1000.0,-1000.0,-196.2890625,-55.6640625,-144.53125,1.001603
13,-1000.0,-1000.0,-189.453125,-42.48046875,-159.66796875,1.001603
14,-1000.0,-1000.0,-186.5234375,-22.94921875,-235.3515625,1.001603
15,-1000.0,-976.5625,-193.84765625,-33.203125,-189.94140625,1.001603
16,-999.0234375,-992.67578125,-201.171875,-48.828125,-105.46875,1.001603
17,-996.09375,-690.91796875,-198.2421875,-60.05859375,-92.28515625,1.001603
18,-976.5625,529.78515625,-191.40625,-71.77734375,-153.3203125,1.001603
19,-857.91015625,643.5546875,-193.359375,-57.12890625,-121.58203125,1.001603
20,-645.5078125,-836.9140625,-181.15234375,-39.55078125,-0.9765625,1.001603
21,-515.13671875,-586.42578125,-160.64453125,-53.7109375,-13.671875,1.001603
22,-467.7734375,821.77734375,-169.921875,-48.33984375,-30.2734375,1.001603
23,-347.16796875,-990.234375,-166.9921875,-36.1328125,-47.36328125,1.001603
24,-210.44921875,925.29296875,-182.12890625,-41.9921875,271.484375,1.001603
25,-137.20703125,979.00390625,-166.015625,-37.59765625,493.1640625,1.001603
26,-18.5546875,970.703125,-129.39453125,-38.0859375,25.87890625,1.001603
27,81.54296875,970.703125,-148.92578125,-54.19921875,-145.99609375,1.001603
28,194.3359375,970.703125,-169.921875,-55.17578125,40.52734375,1.001603
29,267.578125,970.703125,-178.22265625,-45.41015625,65.4296875,1.001603
30,278.3203125,970.703125,-169.43359375,-44.43359375,23.92578125,1.001603
31,312.5,970.703125,-185.05859375,-38.0859375,147.4609375,1.001603
32,250.9765625,970.703125,-172.36328125,-38.0859375,286.62109375,1.001603
33,267.578125,970.703125,-138.671875,-43.9453125,-2.9296875,1.001603
34,307.6171875,970.703125,-170.41015625,-41.50390625,-206.54296875,1.001603
35,262.20703125,970.703125,-182.6171875,-41.9921875,-124.0234375,1.001603
36,281.73828125,970.703125,-171.38671875,-47.8515625,-98.6328125,1.001603
37,369.62890625,970.703125,-153.80859375,-44.43359375,-167.48046875,1.001603
38,401.3671875,970.703125,-160.64453125,-42.96875,-209.9609375,1.001603
39,412.59765625,970.703125,-173.33984375,-53.22265625,-75.1953125,1.001603
40,555.17578125,970.703125,-148.4375,-55.17578125,-65.91796875,1.001603
41,713.8671875,970.703125,-147.94921875,-28.3203125,-184.08203125,1.001603
42,758.7890625,970.703125,-148.4375,-34.66796875,-196.77734375,1.001603
43,774.90234375,970.703125,-174.31640625,-48.33984375,206.54296875,1.001603
44,893.06640625,970.703125,-155.76171875,-32.71484375,512.20703125,1.001603
45,977.05078125,970.703125,-115.234375,-42.48046875,70.80078125,1.001603
46,966.30859375,970.703125,-143.5546875,-49.8046875,-67.87109375,1.001603
47,968.75,970.703125,-149.90234375,-48.33984375,-42.48046875,1.001603
48,970.21484375,970.703125,-133.30078125,-40.52734375,-92.28515625,1.001603
49,970.21484375,970.703125,-138.18359375,-31.25,-129.39453125,1.001603
50,970.21484375,970.703125,-168.9453125,-34.1796875,-13.18359375,1.001603
51,970.21484375,972.65625,-154.296875,-29.78515625,79.1015625,1.001603
52,970.21484375,953.61328125,-141.11328125,-14.16015625,19.04296875,1.001603
53,970.21484375,-995.60546875,-160.64453125,-20.5078125,62.01171875,1.001603
54,970.21484375,876.953125,-174.31640625,-33.69140625,122.0703125,1.001603
55,970.21484375,648.92578125,-164.0625,-21.484375,289.55078125,1.001603
56,969.7265625,906.25,-110.3515625,-23.4375,32.71484375,1.001603
57,969.7265625,-998.53515625,-137.20703125,-40.0390625,-210.44921875,1.001603
58,970.21484375,891.11328125,-151.3671875,-45.41015625,-121.09375,1.001603
59,970.21484375,919.43359375,-130.859375,-42.48046875,-119.62890625,1.001603
