,Delta,Theta,Alpha,Beta,Gamma
0,922.2735476765148,446.25951638932145,372.8738965097903,325.5296630426015,179.71477371766778
1,716.6212978597955,510.62661097207945,309.5847183775799,245.03356968389605,140.34114242200394
2,3474.002177344226,2002.694990472383,811.2739384606931,292.343057252936,159.5821383257152
3,1157.8471258338695,945.8189483786772,451.64791766887254,224.05361824236263,179.44992306036045
4,2098.3739897598903,1627.9982925879995,996.5622318000203,377.4678869135139,184.40733838083318
5,3941.574767646395,1859.6860160098515,747.6064903663487,266.812557081992,173.57821212045732
6,7004.007822482682,1655.457237068117,447.3183042738152,309.21052329913437,145.3190993215381
7,2959.3555363550768,697.2300574003878,374.42616685908007,225.24410785757937,136.28280913537748
8,1590.557538638312,626.7035606153725,365.4834788929389,211.8494748823143,133.47074239608014
9,696.6867535659985,646.1339452761407,469.3782336564077,229.49791294373077,116.07803464545998
10,2222.77880954606,823.4586543925461,444.4124305081235,249.5140605446643,143.7386510593922
11,3201.4579987984616,1147.614898338279,507.68650474490033,331.7708929750294,211.0071776008567
12,7956.246946480616,2714.0999141314182,1346.1867560262417,914.4946679901138,1152.5202233921561
13,1309.561383357932,632.4937378856227,423.3103362946516,493.469814403881,512.3485950262357
14,905.9536080734797,426.5458838598158,441.0500243597917,257.28814811078485,247.42938938187385
15,3434.2503807587523,1820.1010573016729,599.0504061974349,305.7708478660469,175.90188847018277
16,1538.3895221702282,1169.0982551447903,406.01090265957833,296.5356799951658,214.555920564703
17,3761.136824204974,2330.12677806995,1207.5978435195334,285.1133248422185,193.52149368964052
18,2743.2722241455053,2343.3474794520534,1029.3775409075247,478.00661243435917,270.9374693411774
19,1723.9329681385761,1268.858482335755,481.5497817335332,218.77279456991235,156.62602256487833
20,20579.66707553188,10240.010937156489,2079.0750125751256,776.2928290404867,395.9340251654053
21,691.7800083224618,786.8470602365128,475.38850905572656,292.5036123830224,166.8190860677284
22,735.5357643564367,634.590217184639,490.13993777295883,253.82715875313443,154.3129770937281
23,2570.816021729265,1319.803738154242,564.712053139861,237.62170811541674,174.2952630544674
24,2339.8751709199723,1162.4109300878774,739.9440459378367,323.03969105054955,179.49842328359787
25,830.9475228240103,1080.7073125418979,306.8911659890646,221.4894054753121,174.73166378073
26,9515.37473213964,5007.052748065682,4108.924910748219,1313.5300585499408,817.3379281205376
27,10975.117310834585,3871.3047437340606,1385.4185413152359,737.9842916735483,349.7204912951803
28,2334.188580233331,541.8126650436337,436.47596357505665,264.50180941423963,157.20734780410567
29,2892.4077648652037,1518.7927852394319,699.033688542782,392.70053236022835,189.10521744684144
