,Delta,Theta,Alpha,Beta,Gamma
0,7310.560139902447,3793.313250657421,2578.1623663101755,1059.1375883556102,440.15862765233925
1,11762.624995169346,4517.800799770152,1869.3732473596524,1218.6531535023832,783.0281853763266
2,6846.950597764469,5717.861683777357,1934.99677725355,1253.414617646742,701.9144781697594
3,34507.315367812465,19301.820508482815,6030.917074551821,2745.575918171151,1683.8710138865201
4,11684.510079775791,4575.384111678801,1589.3696275143716,921.6385506597504,1228.2322986202023
5,9045.59441154409,2601.6795646553537,1742.9396677891655,986.0620630779717,1401.275471420771
6,47219.965766444286,15876.316212633588,5167.058527300598,1884.5793566702403,1221.6905135035083
7,27605.54469905659,15284.082431553208,6750.627598996458,1919.4666820858517,818.1236654259737
8,34074.73749280753,20104.63561564161,7146.413367768175,1960.2422691962795,1057.6997549604919
9,5750.3278263124585,2889.9109912022723,1235.2660689671802,559.4242998026393,587.2494040884696
10,33049.474409326125,5369.186053455163,2512.278267430812,1518.3658243992918,952.3340145647436
11,7936.566275328139,4728.787924334477,2183.1229771949256,629.3509940406527,449.85577120506855
12,17711.56102202581,5641.444725679759,851.4919271005225,745.5104893068306,842.8800176565617
13,1423.1990772820352,1286.8513265274746,579.155803752746,408.39622888047234,1111.9738566751785
14,1379.3468011710725,772.6530902212771,654.74214482681,609.0505799257014,990.9879296653106
15,1636.1667678972572,1118.730454525085,614.3595475956778,592.5527046168665,885.9542836423002
16,4113.24152865246,1906.0754357598144,977.6073826304562,660.5644096116354,846.5419243788423
17,11257.930611412388,2735.4233544831336,1924.832226108767,686.0385727280806,752.6379651359961
18,3610.0009419447842,1318.0963389813617,1062.3085460686061,489.8687595991817,416.35366992491447
19,3299.0165407421673,1821.052199492513,782.1208266048855,530.5298387576776,400.54809136237407
20,10190.206082719029,2869.7873988671527,630.3884647964295,401.0089841672418,378.9859272728666
21,9798.710715050192,3769.535101727207,1357.7676217345904,809.2574539937369,375.80982051843455
22,12345.808055974985,6368.350448196476,4417.470218533075,779.2760855637803,503.68513019849877
23,12636.230714613092,7024.502178924038,2194.8744037363194,805.7911893352938,507.33999268527884
24,3621.2275090704425,3243.1148120347443,1721.427484613708,974.4092051050065,671.2811425237655
25,5578.131392974114,3052.9825632518878,1237.2502968569163,444.7560575343656,369.9713095388655
26,6726.165246902232,3659.923176555839,1112.7017316416243,484.05201909704994,294.2702974656748
27,3302.7350161314316,1917.481899104942,1591.5819294333576,526.2904347196791,402.1482874595754
28,2334.771041645561,2783.8705872252094,1102.2552608808837,589.8301829598092,385.74155436180683
29,4097.8382276270795,1725.0022162402488,1357.3014110697445,604.1497579411575,334.0098687897693
30,3589.171552351047,2032.0571969592888,975.5641470483482,462.92565708541923,306.95203513395154
31,4651.289463613488,2207.854065179662,1203.8234911246823,566.9044137541883,492.9397449028256
32,4814.024538143573,1869.273119665837,970.6906722096898,390.1927430763189,320.3122776528805
33,2867.973358457333,1302.8062334154768,572.4444949279366,418.0648460391496,358.0001684108543
34,572.977561193639,281.39465651344284,398.25709697124887,282.5535649171676,403.629688459704
35,723.6450621250659,486.63185348322025,696.4693481977404,289.6016301855,377.2886046750441
36,14383.221479788273,5417.063542016372,2193.346573926535,1048.8614829383778,547.1437026692993
37,18292.21702375754,5199.314542608925,2852.564209583107,731.0034578249255,536.9623794162114
38,2395.2777857680594,1846.1985819210474,900.1127660225524,625.8329768656382,532.6745092665636
39,2010.5006198477458,1410.3026099408676,743.9138952631517,309.4081466369279,302.6980615663976
40,640.2548753169909,767.0127789946789,652.4861494736751,249.36722936582822,303.0134035297488
41,31862.095784752062,19491.718727937423,5295.457379119177,3125.607612055337,1825.8618185019832
42,22133.053110343506,4684.411494187878,2645.025716571348,1359.1361613090155,689.6594258406017
43,3363.3869323366453,1172.3438102160399,714.0970061359927,495.059257285015,481.6896487135129
44,1297.928433217895,883.4376980920904,1139.3301528696481,723.7041039112222,973.9408848343412
45,1270.0215306114942,836.878028367712,596.1064718329496,525.4903537433398,984.4345337354885
46,2121.7273705525677,817.3809650824335,699.3621362121992,538.6382264425872,924.5472478157267
