,Delta,Theta,Alpha,Beta,Gamma
0,3212.4452910536334,820.5391945850836,808.7102854324542,435.0660624980567,176.25331984399472
1,24013.489190897955,8704.805589524205,4630.804050462864,2102.735713095878,1087.5831969437586
2,15740.485006517967,3366.939018494775,776.5617446219201,437.3046022478035,346.5983766220601
3,13244.455876155964,4278.431274158747,2682.929949358654,1066.053900258343,443.79023209783037
4,43234.9175057557,15054.292118221843,3867.139006389961,1790.7579655275156,933.8263376239473
5,9579.349542815902,2198.245963291961,1473.647765975053,539.4173139856842,377.5199785954442
6,2311.132864219989,1322.360856350846,690.3255097271317,450.28336391941156,287.8379903788583
7,7901.475051216171,3893.46413988825,1963.7877613146259,582.9526617605607,352.1262192988463
8,31987.362840567126,10573.486376010562,2329.6429265284046,1650.3838201520407,531.8758416197395
9,34433.4352251069,11362.232909140354,3980.206245812102,1306.244500821392,587.8998977582411
10,7755.537413908768,4122.283977883349,1004.8222766396926,614.9402871861121,372.91016887550495
11,15621.74846128171,7932.226410986096,1303.995722153415,723.269698957692,322.2570421201655
12,26568.390019454648,12663.213657585587,3548.1975430144767,1388.8509820809134,641.2747367199079
13,8187.147304866816,2480.837717635904,2343.6830366182976,837.8751762408236,225.83570291673723
14,7920.31635015357,3154.9527940422468,1800.5428034230276,720.9383901213657,306.79384267761327
15,5208.597669974831,2793.067329715619,808.1052970726453,352.71250308021644,177.95916863585464
16,26576.095907449206,11202.023361848365,4817.313843322816,1839.5974400166137,921.3028783442163
17,5373.107306071248,4098.8194027736245,2887.846753572722,1337.701765873432,834.6276257209001
18,19837.95385265968,4561.357619848112,2455.738872870675,912.9612899544218,466.0854385558808
19,4682.447744573761,1931.1705356715195,847.4511980325854,670.6685606578318,329.46099633672264
20,1908.2426165871502,884.6375223063621,440.30053837768673,267.9316075610415,291.02290916254685
21,1002.5467277187329,468.9717147098862,397.5631487529028,319.2403969958474,218.7128942014434
22,5031.920024393508,4046.9763656537116,1584.926434540214,443.74716838035494,212.63616747657912
23,3347.4756125989998,1653.1817090630784,485.857432294513,343.1870868070459,300.90992922322357
24,4292.02463583949,1858.3629703047566,760.4996456600838,503.2756240955893,311.4641165689537
25,3269.2122869852756,1898.9997885709336,811.8805694176547,676.3396102757273,297.7676924139357
26,604.6924688857366,572.4084134682207,398.71536426895364,272.50252949271623,208.27947649127103
27,939.399773213981,968.9996633088183,393.8925183252134,273.9206470858201,213.7083355411521
28,892.4576380524046,516.9713970313811,286.76630797238147,186.72477630498355,152.55235885887137
29,6218.886827047098,2841.809997477496,963.4322450726938,444.17638787980997,185.20179426892105
30,2079.570525976442,1372.1784959948932,1012.7947388104654,413.9636188787875,270.37256112682917
31,1969.0780181264033,690.2277278004307,290.35233760101835,204.39280508518422,179.35140193803585
32,784.090109009068,629.6291322656488,426.08836160521395,179.49276091640513,125.8524410268227
33,635.0213677368936,585.5361717710765,297.64934131899383,201.78889989233656,137.8764156828463
34,494.4692751037943,597.6303666534164,326.32798673729945,189.50188634698912,136.26809470965543
35,735.6443354114713,1124.7431767896057,414.06665104880057,230.29133262033724,166.26648301142254
36,4520.095105392525,1429.9582011636726,843.4638426667768,335.08712303030387,244.14251274437188
37,4173.464434555777,961.211715868364,463.32049855487566,251.68110681370982,187.3685099425575
38,782.1601902955458,535.7273894266443,278.09745330529876,179.74894539706716,168.16245971388486
39,1471.1227678212392,889.6923909430495,327.2838450954372,186.5224381054724,134.85363891593872
40,3095.918760208285,1238.8321135320625,467.8666868443411,229.43294166326623,164.1182803779106
41,3353.233533758112,1550.1001838743111,636.5199164788315,169.11012255833543,209.02440123018965
42,2769.169862902606,809.1069913261231,724.0953227965549,289.55880128442885,136.70745432530254
43,3763.1947845857458,1206.2555965499455,1275.5050036257908,375.3150079596376,199.54003176458437
44,6493.085807549153,1531.8016605902349,981.908669436064,294.89002731664607,171.96962419314306
45,5976.793547593639,3038.2721000753645,2964.234703793728,1006.789979250486,505.677809961189
46,11105.76514631051,3707.805610988228,1541.4143470767285,700.8609503116824,548.1805309947522
