,eeg1,eeg2,eeg3,eeg4,aux,time_since_start
0,-1000.0,-1000.0,-588.8671875,-168.45703125,-471.6796875,0.703311
1,-1000.0,-1000.0,-507.8125,-146.97265625,-401.3671875,0.703311
2,-1000.0,-1000.0,-424.31640625,-156.25,-426.26953125,0.703311
3,-1000.0,-1000.0,-448.2421875,-149.90234375,-405.76171875,0.703311
4,-1000.0,-1000.0,-601.07421875,-135.25390625,-341.30859375,0.703311
5,-1000.0,-1000.0,-532.2265625,-100.09765625,-389.16015625,0.703311
6,-1000.0,-1000.0,-434.5703125,-86.42578125,-370.1171875,0.703311
7,-1000.0,-1000.0,-570.3125,-109.375,-327.63671875,0.703311
8,-1000.0,-1000.0,-827.1484375,-96.19140625,-210.9375,0.703311
9,-1000.0,-1000.0,-676.26953125,-65.91796875,-175.78125,0.703311
10,-1000.0,-1000.0,-530.2734375,-74.70703125,-406.73828125,0.703311
11,-999.0234375,-1000.0,-631.34765625,-59.08203125,-401.3671875,0.703311
12,-1000.0,-1000.0,-702.63671875,-3.90625,-187.5,0.703311
13,-999.0234375,-1000.0,-534.1796875,45.41015625,-281.25,0.703311
14,-963.37890625,-1000.0,-454.58984375,38.0859375,-385.7421875,0.703311
15,-941.40625,-1000.0,-608.3984375,25.87890625,-154.296875,0.703311
16,-959.9609375,-1000.0,-711.9140625,34.66796875,82.03125,0.703311
17,-834.9609375,-1000.0,-479.4921875,67.3828125,-141.11328125,0.703311
18,-664.0625,-1000.0,-363.28125,73.73046875,-295.41015625,0.703311
19,-606.93359375,-1000.0,-582.51953125,67.3828125,-110.3515625,0.703311
20,-565.91796875,-1000.0,-607.91015625,101.5625,74.70703125,0.703311
21,-419.921875,-994.140625,-378.41796875,136.23046875,-107.91015625,0.703311
22,-232.421875,-995.1171875,-333.49609375,139.6484375,-272.4609375,0.703311
23,-170.8984375,-997.55859375,-482.421875,170.41015625,-185.05859375,0.703311
24,-112.3046875,-1000.0,-516.6015625,180.17578125,-62.5,0.703311
25,92.7734375,-962.40234375,-354.00390625,189.94140625,-164.55078125,0.703311
26,368.1640625,-879.39453125,-282.71484375,264.6484375,-234.86328125,0.703311
27,494.140625,-958.984375,-417.48046875,255.37109375,-50.78125,0.703311
28,570.3125,-911.1328125,-359.375,264.16015625,26.85546875,0.703311
29,712.40234375,-677.734375,-191.89453125,336.9140625,-81.54296875,0.703311
30,853.515625,-625.48828125,-234.86328125,379.39453125,-75.1953125,0.703311
31,914.55078125,-901.3671875,-486.328125,395.01953125,155.2734375,0.703311
32,946.77734375,-1000.0,-427.734375,346.6796875,156.25,0.703311
33,973.14453125,-676.7578125,-204.1015625,355.95703125,-22.4609375,0.703311
34,968.26171875,-418.45703125,-200.68359375,418.45703125,11.23046875,0.703311
35,970.21484375,-840.8203125,-502.44140625,445.3125,289.0625,0.703311
36,970.21484375,-634.27734375,-328.125,446.2890625,250.0,0.703311
37,969.7265625,-90.8203125,-90.8203125,437.5,5.37109375,0.703311
38,969.7265625,-291.9921875,-269.04296875,445.80078125,141.6015625,0.703311
39,970.21484375,-822.75390625,-382.8125,477.05078125,397.94921875,0.703311
40,970.21484375,-530.2734375,-166.9921875,479.4921875,251.953125,0.703311
41,970.21484375,196.77734375,125.0,478.02734375,41.9921875,0.703311
42,970.21484375,42.96875,-9.27734375,468.26171875,129.39453125,0.703311
43,970.703125,-755.859375,-325.68359375,511.23046875,457.51953125,0.703311
44,966.796875,-450.1953125,-38.0859375,512.20703125,413.0859375,0.703311
45,976.5625,356.4453125,266.11328125,501.953125,211.42578125,0.703311
46,953.61328125,269.04296875,99.12109375,510.7421875,272.94921875,0.703311
47,925.78125,-641.6015625,-169.921875,534.66796875,604.4921875,0.703311
48,966.30859375,174.8046875,197.75390625,553.22265625,364.74609375,0.703311
49,974.12109375,904.296875,346.19140625,547.8515625,143.06640625,0.703311
50,965.33203125,423.33984375,216.30859375,552.734375,252.44140625,0.703311
51,967.28515625,529.296875,316.40625,569.82421875,256.34765625,0.703311
52,968.75,592.28515625,291.9921875,542.48046875,250.48828125,0.703311
53,826.66015625,237.3046875,202.1484375,488.76953125,248.53515625,0.703311
54,572.265625,-216.30859375,83.984375,478.02734375,311.5234375,0.703311
55,451.66015625,-411.1328125,80.56640625,478.515625,362.79296875,0.703311
56,409.66796875,-156.73828125,176.7578125,459.9609375,256.34765625,0.703311
57,274.4140625,103.02734375,220.21484375,401.85546875,128.41796875,0.703311
58,94.23828125,-587.40234375,-155.76171875,379.39453125,412.59765625,0.703311
59,-52.734375,-751.46484375,-81.54296875,412.59765625,554.19921875,0.703311
60,-149.4140625,101.5625,280.2734375,413.0859375,176.7578125,0.703311
61,-332.03125,0.48828125,174.8046875,364.74609375,114.74609375,0.703311
62,-505.37109375,-554.6875,42.48046875,327.63671875,133.7890625,0.703311
63,-608.3984375,-708.984375,18.5546875,321.2890625,58.59375,0.703311
64,-614.74609375,-377.44140625,162.109375,333.49609375,-10.25390625,0.703311
65,-652.83203125,-446.77734375,35.15625,324.21875,-5.37109375,0.703311
66,-816.40625,-950.1953125,-309.08203125,280.2734375,193.359375,0.703311
67,-859.86328125,-966.30859375,-174.8046875,237.79296875,162.109375,0.703311
68,-816.89453125,-907.2265625,-6.8359375,244.62890625,31.73828125,0.703311
69,-792.96875,-933.59375,-157.2265625,256.34765625,125.9765625,0.703311
70,-868.65234375,-997.0703125,-497.55859375,217.28515625,418.9453125,0.703311
71,-837.890625,-802.24609375,-206.0546875,207.03125,180.6640625,0.703311
72,-736.81640625,-569.82421875,87.890625,217.28515625,-170.41015625,0.703311
73,-716.30859375,-771.484375,-97.16796875,224.12109375,-49.8046875,0.703311
74,-842.7734375,-740.234375,-38.57421875,220.21484375,5.859375,0.703311
75,-952.1484375,-629.39453125,35.64453125,216.796875,-70.80078125,0.703311
76,-901.3671875,-699.21875,-35.15625,217.7734375,-60.546875,0.703311
77,-847.16796875,-902.83203125,-246.09375,227.05078125,10.7421875,0.703311
78,-926.7578125,-856.93359375,-131.34765625,228.515625,79.1015625,0.703311
79,-1000.0,-920.8984375,-169.43359375,208.0078125,149.4140625,0.703311
80,-998.53515625,-1000.0,-292.96875,176.7578125,100.09765625,0.703311
81,-999.0234375,-990.72265625,-528.3203125,177.734375,366.69921875,0.703311
82,-1000.0,-1000.0,-563.96484375,212.890625,546.38671875,0.703311
83,-998.046875,-895.99609375,-192.87109375,172.36328125,46.38671875,0.703311
84,-1000.0,-903.80859375,-224.609375,121.09375,-98.6328125,0.703311
85,-994.140625,-937.01171875,-246.58203125,109.375,1.953125,0.703311
86,-959.9609375,-890.13671875,-198.2421875,123.046875,-40.0390625,0.703311
87,-984.375,-982.91015625,-290.52734375,119.140625,-55.17578125,0.703311
88,-999.51171875,-1000.0,-344.7265625,109.375,-28.3203125,0.703311
89,-994.140625,-984.86328125,-288.57421875,98.6328125,15.625,0.703311
90,-928.7109375,-968.75,-201.66015625,117.67578125,-75.68359375,0.703311
91,-910.64453125,-991.2109375,-289.0625,89.35546875,-71.77734375,0.703311
92,-958.49609375,-1000.0,-372.55859375,49.31640625,12.6953125,0.703311
93,-975.5859375,-999.0234375,-629.8828125,59.5703125,291.50390625,0.703311
94,-914.0625,-1000.0,-427.24609375,68.359375,228.02734375,0.703311
95,-846.19140625,-993.65234375,-164.55078125,57.12890625,-111.328125,0.703311
96,-838.8671875,-997.55859375,-300.78125,22.94921875,-65.4296875,0.703311
97,-835.9375,-997.55859375,-283.203125,4.39453125,-12.20703125,0.703311
98,-790.0390625,-998.046875,-202.63671875,9.27734375,-199.70703125,0.703311
99,-747.0703125,-1000.0,-240.234375,-10.7421875,-246.09375,0.703311
100,-776.85546875,-1000.0,-378.90625,-32.2265625,-121.58203125,0.703311
101,-773.92578125,-1000.0,-307.6171875,-30.76171875,-136.23046875,0.703311
102,-750.0,-1000.0,-232.421875,-36.1328125,-145.5078125,0.703311
103,-717.28515625,-1000.0,-395.01953125,-32.71484375,-88.37890625,0.703311
104,-741.2109375,-1000.0,-689.453125,-43.9453125,162.59765625,0.703311
105,-740.234375,-1000.0,-583.49609375,-62.5,252.9296875,0.703311
106,-624.0234375,-1000.0,-258.7890625,-53.22265625,-132.8125,0.703311
107,-543.9453125,-1000.0,-330.078125,-32.71484375,-224.12109375,0.703311
108,-585.44921875,-1000.0,-534.1796875,-49.8046875,-157.71484375,0.703311
109,-589.84375,-1000.0,-393.5546875,-69.3359375,-95.21484375,0.703311
110,-535.64453125,-1000.0,-268.5546875,-60.05859375,-156.25,0.703311
111,-475.5859375,-1000.0,-453.125,-49.8046875,-109.375,0.703311
112,-447.265625,-1000.0,-678.7109375,-34.1796875,229.4921875,0.703311
113,-426.7578125,-1000.0,-429.6875,-35.15625,58.10546875,0.703311
114,-377.9296875,-1000.0,-242.1875,-24.4140625,-248.046875,0.703311
115,-348.6328125,-999.51171875,-439.94140625,-4.8828125,-119.140625,0.703311
116,-325.1953125,-1000.0,-509.765625,6.8359375,91.796875,0.703311
117,-354.00390625,-998.046875,-311.5234375,-6.8359375,-69.82421875,0.703311
118,-318.359375,-978.515625,-206.0546875,-4.8828125,-200.1953125,0.703311
119,-243.1640625,-996.09375,-346.19140625,10.25390625,-125.48828125,0.703311
120,-197.75390625,-971.6796875,-327.1484375,16.6015625,-49.31640625,0.703311
121,-218.26171875,-947.75390625,-229.4921875,4.8828125,-151.3671875,0.703311
122,-226.07421875,-981.4453125,-312.01171875,-1.953125,-211.9140625,0.703311
123,-230.46875,-996.58203125,-448.2421875,13.18359375,-87.890625,0.703311
124,-181.640625,-917.96875,-358.3984375,32.71484375,-117.1875,0.703311
125,-142.578125,-721.6796875,-239.74609375,14.6484375,-235.83984375,0.703311
126,-175.29296875,-627.9296875,-292.96875,3.41796875,-164.0625,0.703311
127,-212.40234375,-907.71484375,-513.18359375,2.9296875,32.71484375,0.703311
128,-217.7734375,-992.67578125,-472.16796875,27.34375,101.07421875,0.703311
129,-240.72265625,-541.9921875,-251.46484375,30.76171875,-63.4765625,0.703311
130,-299.8046875,-345.703125,-301.26953125,-20.99609375,-156.25,0.703311
131,-351.5625,-801.7578125,-583.984375,-10.25390625,117.1875,0.703311
132,-319.3359375,-457.03125,-388.18359375,20.01953125,69.3359375,0.703311
133,-283.69140625,130.859375,-196.77734375,1.953125,-149.4140625,0.703311
134,-354.98046875,-32.2265625,-376.46484375,-40.0390625,-102.5390625,0.703311
135,-414.55078125,-821.77734375,-718.26171875,-33.69140625,278.80859375,0.703311
136,-386.23046875,-786.1328125,-548.33984375,-30.76171875,328.125,0.703311
137,-309.5703125,-19.04296875,-311.03515625,-34.1796875,-55.17578125,0.703311
138,-396.484375,97.16796875,-476.5625,-42.96875,-121.58203125,0.703311
139,-475.5859375,-582.03125,-620.1171875,-39.55078125,123.53515625,0.703311
140,-421.38671875,-355.46875,-505.37109375,-22.94921875,-10.25390625,0.703311
141,-386.23046875,431.640625,-378.90625,-18.5546875,-299.31640625,0.703311
142,-454.1015625,213.37890625,-520.01953125,-45.41015625,-242.1875,0.703311
143,-542.48046875,-532.71484375,-649.4140625,-61.03515625,56.15234375,0.703311
144,-493.65234375,250.48828125,-429.6875,-61.03515625,-119.62890625,0.703311
145,-428.7109375,691.89453125,-406.73828125,-40.0390625,-261.71875,0.703311
146,-425.29296875,189.94140625,-553.22265625,-13.671875,-213.37890625,0.703311
147,-463.8671875,198.2421875,-501.46484375,-24.90234375,-259.765625,0.703311
148,-474.12109375,399.90234375,-438.96484375,-36.62109375,-322.75390625,0.703311
149,-442.3828125,300.29296875,-459.9609375,-26.3671875,-263.18359375,0.703311
150,-391.6015625,-246.09375,-615.72265625,1.953125,-83.984375,0.703311
151,-398.92578125,-543.45703125,-585.9375,-3.90625,-43.45703125,0.703311
152,-407.2265625,-579.1015625,-502.9296875,-14.6484375,-72.75390625,0.703311
153,-400.390625,-757.32421875,-514.6484375,-10.7421875,-63.96484375,0.703311
154,-386.71875,-954.1015625,-751.953125,-10.25390625,201.66015625,0.703311
155,-379.8828125,-981.4453125,-753.41796875,-7.8125,332.51953125,0.703311
156,-318.84765625,-669.43359375,-406.25,-6.8359375,-77.63671875,0.703311
157,-280.76171875,-694.3359375,-403.3203125,-4.39453125,-223.14453125,0.703311
158,-254.39453125,-950.68359375,-456.54296875,-2.9296875,-83.984375,0.703311
159,-284.66796875,-990.72265625,-464.35546875,8.30078125,20.5078125,0.703311
160,-297.36328125,-962.40234375,-377.9296875,-5.37109375,-63.4765625,0.703311
161,-289.0625,-987.3046875,-433.10546875,-9.765625,-110.83984375,0.703311
162,-317.3828125,-1000.0,-468.75,29.296875,-15.625,0.703311
163,-263.18359375,-997.55859375,-462.890625,33.69140625,-41.50390625,0.703311
164,-266.6015625,-1000.0,-472.16796875,-3.90625,-78.125,0.703311
165,-253.41796875,-1000.0,-468.75,-17.578125,-53.7109375,0.703311
166,-233.3984375,-1000.0,-763.18359375,9.765625,308.10546875,0.703311
167,-148.4375,-1000.0,-706.54296875,42.96875,352.05078125,0.703311
168,-106.93359375,-1000.0,-359.375,-14.6484375,-148.92578125,0.703311
169,-172.36328125,-1000.0,-396.484375,-83.0078125,-217.7734375,0.703311
170,-129.39453125,-1000.0,-380.37109375,-61.5234375,-191.40625,0.703311
171,4.39453125,-1000.0,-309.5703125,-24.4140625,-280.2734375,0.703311
172,64.453125,-1000.0,-382.8125,-26.3671875,-326.66015625,0.703311
173,44.43359375,-1000.0,-525.87890625,-47.36328125,-255.859375,0.703311
174,99.609375,-1000.0,-407.2265625,-41.50390625,-239.2578125,0.703311
175,174.8046875,-1000.0,-390.625,-4.39453125,-260.7421875,0.703311
176,183.59375,-1000.0,-460.44921875,-12.20703125,-250.0,0.703311
177,113.76953125,-1000.0,-666.015625,-20.99609375,-59.5703125,0.703311
178,87.890625,-1000.0,-552.734375,-11.23046875,29.78515625,0.703311
179,166.9921875,-1000.0,-330.078125,-5.859375,-194.3359375,0.703311
180,220.703125,-1000.0,-375.48828125,7.32421875,-221.19140625,0.703311
181,173.33984375,-1000.0,-496.09375,3.90625,-24.4140625,0.703311
182,155.2734375,-1000.0,-388.18359375,18.06640625,-80.078125,0.703311
183,169.43359375,-1000.0,-322.265625,20.5078125,-146.97265625,0.703311
184,163.57421875,-1000.0,-435.05859375,12.6953125,-39.0625,0.703311
185,83.984375,-1000.0,-544.921875,-3.90625,110.83984375,0.703311
186,81.54296875,-1000.0,-369.62890625,-4.8828125,-37.109375,0.703311
