,Delta,Theta,Alpha,Beta,Gamma
0,21448.013857424656,11545.644705348514,4347.84795754104,949.4544532509186,436.1340931358683
1,26587.579640040865,12779.489461487892,6816.147144141934,2910.4731955429816,1251.9500599812632
2,39919.92410007275,7151.361808077351,6394.516431678291,2754.219704362813,1255.3504504165082
3,18027.722998502413,8242.996143215463,2447.942499497983,819.5977230193041,616.4114903447072
4,10247.921003120842,2533.869008724675,1437.0131860537624,788.5142519343411,488.63378752654637
5,12100.941057913016,4950.619505824885,2476.425387358646,926.5360633300462,464.29395062123285
6,24676.58651361824,8460.519559592753,6822.771268714574,3935.790037963229,3707.544863574584
7,60989.894130057466,33660.798439710285,16444.930738956646,6372.9215792694085,2984.026202057956
8,36282.41003865206,39695.94584061634,14404.047040589203,6834.354192097872,3053.646269956534
9,54946.120671329285,14625.893883459921,9911.249907459345,5318.86100976785,2437.1984867199712
10,49705.740844662876,22859.948924997952,9363.840092818604,2535.6170972735554,1073.4799022956158
11,14958.390720740312,6049.671016998449,2292.4005765186535,1222.719196650276,678.0534031209261
12,13257.211031498437,7544.640313713487,2498.5547386426806,1040.5647855917603,511.3734780002763
13,10802.819704278058,6183.60289778148,2385.213619418948,872.7663139619353,532.3044654040576
14,7998.293131389944,2977.217197622749,1266.7253175614078,812.8412355134384,384.5948823526876
15,4569.880190139999,3570.0200257838765,1750.0608030309863,890.1275874011957,432.3816930559935
16,6325.330600408198,2063.794595074637,1057.2652632932654,676.8957711965346,363.275307224434
17,3477.8549373475653,2165.050374281272,1120.420379670905,486.9050236306578,382.46426756332914
18,3674.2871475165466,1758.4801396246492,939.0295101032716,602.6374678212399,320.0331801620607
19,4711.935849313506,5079.8502813686,1991.9796980383276,890.0834600909113,400.53991163498966
20,3848.027617356458,2624.5717037149143,1226.584522723649,742.2170025292605,323.02284384508977
21,2756.5123109686347,2690.4998790143027,1052.8990230620084,639.3655096728236,349.4084291132432
22,4721.939612639271,2868.6682461147943,1258.7362950530571,672.3938631237226,262.3659675610711
23,6401.266668754099,2509.5717738061408,1388.4788485667693,800.0398633999308,312.5817305025969
24,3444.866282780756,2593.9447689067883,919.5546280319983,524.372505088575,291.937838026898
25,5275.839393385178,5660.648095949888,4279.371683987249,1600.9927850669887,916.8257077932874
26,13059.018243773591,8187.114806579999,2567.0072585091025,1573.1589054738902,611.1923051208701
27,37801.99436645892,10066.03930142,4975.820480982678,1924.6434338430643,1059.8795252265604
28,6367.784176117443,2245.149351488175,1005.0610201714223,567.8104282374593,409.89934680848904
29,6298.67448938554,1725.2831274783366,1297.2839159463022,667.6053725038338,436.87212732837344
30,9282.10681897385,5937.960536145553,2346.302353419046,1039.1138287957237,711.4976418942706
