,eeg1,eeg2,eeg3,eeg4,aux,time_since_start
0,970.21484375,-1000.0,-803.22265625,-11.23046875,-156.25,0.001001
1,969.7265625,-1000.0,-835.9375,104.4921875,-188.4765625,0.001001
2,970.21484375,-1000.0,-886.71875,93.26171875,-52.734375,0.001001
3,970.21484375,-1000.0,-828.125,30.76171875,-90.8203125,0.001001
4,970.21484375,-1000.0,-812.01171875,-7.32421875,-177.734375,0.001001
5,970.21484375,-1000.0,-887.20703125,-4.8828125,-140.13671875,0.001001
6,970.21484375,-1000.0,-920.8984375,29.78515625,-21.97265625,0.001001
7,970.21484375,-1000.0,-887.6953125,68.84765625,-38.0859375,0.001001
8,971.19140625,-1000.0,-889.16015625,77.63671875,-100.09765625,0.001001
9,965.33203125,-1000.0,-916.9921875,0.48828125,-7.8125,0.001001
10,969.7265625,-1000.0,-1000.0,-14.6484375,339.84375,0.001001
11,960.9375,-1000.0,-906.25,34.66796875,270.5078125,0.001001
12,761.71875,-1000.0,-768.06640625,26.3671875,-196.77734375,0.001001
13,550.29296875,-1000.0,-819.82421875,20.99609375,-291.50390625,0.001001
14,576.171875,-1000.0,-797.36328125,13.671875,-241.2109375,0.001001
15,688.96484375,-1000.0,-754.8828125,10.25390625,-249.0234375,0.001001
16,729.4921875,-1000.0,-804.19921875,25.87890625,-190.4296875,0.001001
17,633.7890625,-1000.0,-857.421875,33.203125,-84.47265625,0.001001
18,613.28125,-1000.0,-829.58984375,21.97265625,-67.87109375,0.001001
19,619.140625,-1000.0,-795.41015625,-3.90625,-72.75390625,0.001001
20,390.13671875,-1000.0,-806.640625,-20.99609375,-134.765625,0.001001
21,299.8046875,-1000.0,-786.62109375,7.8125,-148.92578125,0.001001
22,365.234375,-1000.0,-685.05859375,56.15234375,-177.734375,0.001001
23,409.66796875,-1000.0,-621.58203125,50.29296875,-244.140625,0.001001
24,343.26171875,-1000.0,-653.80859375,14.16015625,-236.328125,0.001001
25,177.24609375,-1000.0,-815.91796875,4.39453125,23.4375,0.001001
26,159.66796875,-1000.0,-747.55859375,-11.71875,75.68359375,0.001001
27,138.671875,-1000.0,-567.3828125,-44.43359375,-173.33984375,0.001001
28,-39.55078125,-1000.0,-638.18359375,-39.55078125,-176.7578125,0.001001
29,-264.6484375,-1000.0,-668.9453125,-8.7890625,-166.015625,0.001001
30,-433.10546875,-1000.0,-593.75,3.90625,-168.9453125,0.001001
31,-447.265625,-1000.0,-630.37109375,21.484375,-123.53515625,0.001001
32,-469.7265625,-1000.0,-693.84765625,31.25,-133.30078125,0.001001
33,-719.7265625,-1000.0,-889.16015625,13.18359375,161.1328125,0.001001
34,-963.37890625,-1000.0,-837.890625,-22.4609375,338.8671875,0.001001
35,-1000.0,-1000.0,-486.81640625,-41.015625,-94.7265625,0.001001
36,-994.62890625,-1000.0,-549.8046875,-20.5078125,-187.5,0.001001
37,-1000.0,-1000.0,-592.28515625,2.44140625,-147.4609375,0.001001
38,-1000.0,-1000.0,-482.421875,17.578125,-272.94921875,0.001001
