,Delta,Theta,Alpha,Beta,Gamma
0,34670.49537284883,5332.783476811822,964.374007111783,1609.5647095959566,631.427434922837
1,10564.246945573499,5039.711399973475,1770.2142524940034,1060.4137010669128,512.1348839392472
2,6789.131124474215,4770.003691993065,3040.113652695114,1579.7142964215993,626.1387683791615
3,10748.455251805484,5763.686704698657,3614.7161500965985,1243.89113415941,727.4888393658615
4,7661.474385862958,4106.046726604829,2647.498595607188,909.0189461719714,565.8536258770675
5,2494.612814461916,2133.2075151992412,1923.7166147259686,868.414025851041,551.3690572016126
6,5726.470971044711,2395.6659634790676,1588.8311584174758,859.2375650727294,541.1994328182366
7,8167.199871932076,6256.811474357154,2356.5119250953894,1325.0506802356178,685.8360670356446
8,10523.7296449705,4021.8525967748915,1507.7113045469898,1016.1568555601233,379.22235112990717
9,13784.321844111186,9483.631749816617,1966.6241542528267,1071.9155778431434,731.7766397797155
10,50103.17837920261,26047.80915144698,12045.284406519637,5552.813009771733,2115.90368044849
11,3.8175703828779057,5.277205147278106,4.182692047161888,3.3850220922444025,3.424498145703621
12,2432.815243738354,1625.5748481884968,1591.2684391504104,1022.8273442478352,437.33237371636034
13,6895.801404435663,4756.587935738822,2284.5300944409523,997.5509819725245,511.5454044992432
14,7012.624775157177,3514.766096884802,1664.0047071414083,1160.94368539973,532.4729761586049
15,7727.994420185662,3271.425486875019,1639.3888867255307,1244.4483926499752,592.7377075293463
16,35748.78885748777,12732.985266550386,5633.8121514749055,2838.2440577274215,1417.6222391051829
17,49265.47932064641,16644.19050532155,9263.007134349118,4214.581909266073,1777.2945379614303
18,47905.443390152686,21553.46284412686,13165.169014756559,5398.8580830267565,2903.8055415402787
19,3.171991312652386,1.4162043192191107,3.5422595004726434,3.6572566281635988,2.7620445396350086
20,10997.439977156726,8825.029309284007,4044.2294956394644,1959.2273218321156,465.1158994801109
21,2021.7510846549303,1852.2162853726222,1239.7866629393868,463.3946845755153,435.29309941447326
22,6041.888563203393,3809.3428196115306,2014.9079411712107,1247.9208753419125,519.12244556508
23,21452.261639156106,10977.282600035867,4610.967555815858,3052.041874890314,1430.6236707491435
24,10393.718988672372,10590.556163369383,4405.994560586659,2305.348954280738,604.2769825603502
25,40846.815794847615,12830.97812418644,7025.439212389969,2419.04971504021,680.9292971930003
26,50514.41994663242,19590.133972040963,7476.8997225489975,2689.884737144828,1370.8454317696776
27,48854.1983509083,34783.32855961267,11163.913801944975,5770.538096014422,2168.471682819828
28,67755.16297400882,19728.346413230232,10618.587214709878,3446.90785404197,1757.5149458567005
29,46414.56831041706,25980.364509627663,14642.864703858018,7006.234134334973,2722.850110363149
