,Delta,Theta,Alpha,Beta,Gamma
0,3854.2498446076497,2380.6290520383563,2255.561468725185,1121.264335726219,516.9737163811334
1,52671.24324149699,13608.420907615564,6519.715417968013,2134.527878551054,1354.931119048162
2,32398.434983553805,6746.052328960241,1665.5488806350327,1140.4687889122986,505.1213134376377
3,6573.4940323557585,5222.622158862798,3280.9943680098477,725.6477739385052,533.9928065736254
4,16428.69824989237,8057.803067716512,5166.051000826476,2875.344764380161,1326.6666736859663
5,58914.28416469901,13584.753941276673,6920.046152662425,3354.4266059583338,1707.9666023642724
6,14985.80690133282,5296.74351316927,3823.30651273096,1877.9620453067535,934.9408062658431
7,12634.254612787232,2568.678509550254,1260.4568839369967,588.0162711861107,323.2848914626766
8,4308.002857084366,2204.6076633954513,834.3374519936675,517.1268545344177,289.8123576635785
9,32762.880895399965,16645.448461618435,8154.470168822719,4528.691328902358,2388.0047768682616
10,37267.00231051579,5457.4105796188505,1809.388160156143,738.4946441986654,403.9678564193476
11,43187.61959519296,16739.553975754163,8098.1619448455,2384.6297559772884,1031.3482932341142
12,32066.0714475081,6324.982740489262,2764.376333499945,1331.8952742006406,755.7178235842848
13,12655.767963584998,2212.897495520899,1058.7359892541288,625.3744301551343,453.4395220353493
14,4903.819603365754,4353.107261038113,4726.415722941505,2363.951449775044,893.47050737275
15,62853.493001090625,19069.913572476493,4842.691641441832,1623.3741117691563,519.52072199327
16,34997.054636960915,16437.573875953418,6035.516249346543,1963.5185046355966,1075.237083414121
17,32674.999950090554,15050.867043454617,8201.38834786681,3251.7893473635118,1554.4084994449538
18,11014.820500879672,5673.45474591216,1565.6436965035505,708.4404285082197,426.53708726190155
19,3722.673553433907,1350.9564423472564,780.5939372878705,361.4665648913904,249.31601526565538
20,2586.918678095237,3106.1279444722977,1376.854188475448,394.5991795473863,267.9954227305605
21,4830.017832654508,2072.9798608772267,992.8878180510026,577.1753325991548,300.54310162847025
22,5456.374977063904,1575.0038240848007,598.686892129107,372.0188553764427,216.53721713468462
23,1844.96917067414,811.64498647351,555.9599062700017,304.2530517362111,290.9968236417138
24,2151.788503468076,1037.5486798161905,616.143875760917,346.17125970402793,147.04784797470919
25,1457.9392848586638,777.9335458229343,415.8950950997685,376.15685184886604,193.37959900614692
26,33867.7649013457,13775.640317073043,5184.536777097042,2481.1661863689383,1284.3562995000218
27,6309.447254763797,2542.7678543608927,1071.8177114151554,626.0168969477372,327.3286382707643
28,5510.928964415227,3149.5994440705535,1368.6066518686928,631.1854298424594,388.73689419382254
29,4794.084593329616,1517.9070645243287,736.6729686048375,384.86008704034367,203.20974195545745
30,20209.337992061483,10874.355410833661,4487.612902184496,1558.0679598483282,872.760739427413
31,49299.80732608676,13216.728582550908,6477.982286117394,3436.226974074722,1502.8591003970553
32,42161.715386441225,23874.962381216385,7558.6499482463,3576.7822350327365,2170.6393139853835
33,54638.18661254749,17187.9036989814,19312.217645168705,5369.664968736942,1393.8411227112945
34,13705.73543411319,11936.484955508413,6530.467849598363,1611.2346795386902,964.9045755062323
35,9750.547179093819,3792.0496260738782,2491.2411205947296,973.0238987636392,596.9840267355879
36,22933.696329015314,6101.506776439409,2140.4832122761272,688.711280860371,629.3356591825069
37,12375.85164560321,8183.600840897512,2728.217859576326,913.5796725362261,502.38609849501916
38,28718.794755421808,14870.086570147836,3711.3937579374965,1323.327743600058,605.5428012737268
39,11107.316498665738,2195.908395164393,769.8671467846675,375.0725110181352,334.2473879643223
40,19888.906094982918,3340.7708257816603,1349.3327521490598,932.6920968280426,569.5237228598753
41,8243.26031026668,1386.8860194735048,825.7481152765374,379.3984931444614,236.2046666298617
42,2655.8725571775785,2664.8408562680597,1362.5862289372515,571.5925060566211,472.5588035022649
43,4268.8238803858085,1425.4088576392107,1373.4443576198742,670.566853261148,254.08858725746055
44,4431.951767286451,3402.2760362935974,1620.3413417340457,949.7592051871934,481.3459687812255
45,24967.23180752943,9387.147180745647,2904.778237351952,1119.3392804527207,628.9635569925744
46,44786.12763341728,12284.093719344577,4566.28403500022,869.4760704545084,377.592566551332
47,3193.42674509023,2240.5339838929717,812.3309405522144,616.8644767467038,381.4317691218456
