,eeg1,eeg2,eeg3,eeg4,aux,time_since_start
0,170.41015625,639.16015625,-249.51171875,-59.5703125,91.796875,0.000997
1,210.44921875,412.59765625,-369.62890625,-43.45703125,216.30859375,0.000997
2,185.05859375,-685.546875,-667.48046875,-41.50390625,474.12109375,0.000997
3,147.94921875,-304.6875,-313.96484375,-66.40625,258.30078125,0.000997
4,163.57421875,834.47265625,-97.65625,-80.078125,-98.14453125,0.000997
5,188.4765625,680.17578125,-361.81640625,-97.16796875,-86.9140625,0.000997
6,175.29296875,788.0859375,-180.6640625,-142.08984375,-121.09375,0.000997
7,145.5078125,-969.7265625,-37.109375,-168.45703125,-184.08203125,0.000997
8,149.4140625,860.3515625,-189.94140625,-171.38671875,-157.71484375,0.000997
9,173.828125,612.79296875,-246.58203125,-174.8046875,-90.8203125,0.000997
10,187.5,821.2890625,-100.09765625,-187.01171875,-84.47265625,0.000997
11,156.73828125,793.9453125,-207.51953125,-200.68359375,-32.71484375,0.000997
12,137.20703125,420.8984375,-367.67578125,-215.33203125,39.55078125,0.000997
13,148.92578125,259.27734375,-293.9453125,-237.3046875,-83.984375,0.000997
14,196.77734375,560.05859375,-246.09375,-208.984375,-236.81640625,0.000997
15,182.6171875,671.38671875,-263.671875,-213.8671875,-208.984375,0.000997
16,132.32421875,725.09765625,-284.1796875,-243.65234375,-104.00390625,0.000997
17,103.515625,-305.17578125,-603.515625,-224.12109375,200.68359375,0.000997
18,119.140625,-253.90625,-395.99609375,-230.95703125,56.15234375,0.000997
19,132.8125,896.97265625,-121.09375,-222.65625,-184.08203125,0.000997
20,85.9375,737.79296875,-302.24609375,-206.0546875,-103.515625,0.000997
21,50.78125,460.44921875,-296.38671875,-215.33203125,-0.9765625,0.000997
22,64.94140625,741.69921875,-196.2890625,-211.42578125,-51.26953125,0.000997
23,115.234375,709.47265625,-284.66796875,-164.55078125,-60.05859375,0.000997
24,93.75,257.32421875,-410.15625,-165.0390625,125.9765625,0.000997
25,56.640625,85.9375,-321.77734375,-204.58984375,84.9609375,0.000997
26,92.28515625,699.21875,-185.05859375,-226.5625,-235.83984375,0.000997
27,133.7890625,-959.9609375,-166.50390625,-212.890625,-348.14453125,0.000997
28,122.55859375,227.5390625,-465.33203125,-160.15625,-69.82421875,0.000997
29,81.0546875,-687.5,-647.4609375,-139.16015625,297.36328125,0.000997
