,Delta,Theta,Alpha,Beta,Gamma
0,36382.493109401556,16478.144912255346,2588.1108282935675,2061.6611260754808,1245.5313220869593
1,40347.354425781145,18269.649661748055,5869.664854411417,2210.220740413954,2270.8796919044785
2,40494.03991747262,14047.612059436913,5208.5345921760945,2136.3687597892026,1820.6068757005044
3,35534.692646049145,4730.580332970123,4403.334788632606,1938.4288609750117,1401.5924199398614
4,12159.614154421237,5416.798842149883,3082.746971366896,1544.5094090151447,1479.481838082213
5,11036.457763319471,5186.443449956549,1807.7746016581732,1197.9491742067194,1598.2087209159642
6,22487.48420586008,12832.442271333788,9075.663521368431,3545.6938854459854,2914.399708690359
7,54373.116962097556,24280.099064723378,10516.379767061677,4561.879394974928,1600.3683041111672
8,9732.465300427722,4008.7944794212017,1850.0598033864262,1118.9927384832274,907.3395581656715
9,1181.4211450493074,1896.9347665578891,1865.3675289394855,808.452176514845,690.9317404006151
10,2463.121026786929,1419.8728622635929,1211.1582010761094,662.462205247808,625.7047173332992
11,1485.5466696495107,1384.6520297439433,886.1129001714417,438.5996711197842,639.4627979864075
12,2203.4838839386057,1196.4397628117765,824.9795774339138,471.7637375667244,451.9975561056442
13,1010.1870622401948,1050.156814445172,490.1557232978779,472.8716871769259,469.17384864144776
14,2143.394376004093,1377.8262168545102,1065.368871691635,456.9476084836193,517.5222368913627
15,2710.3897373220284,1499.2977836335515,586.8263995414811,451.2096772408913,414.7422583791267
16,3217.978591405658,1727.2766255549154,651.8213193539499,513.170001663006,375.56855158439674
17,5123.870249962522,3219.5857972065974,3037.8366536523317,1404.283879730549,1092.1694244884588
18,47749.59059531385,13607.005517970314,7461.7551913961215,1899.111614788522,1381.42946830768
19,6068.593047807614,3657.8829523527716,3140.8730690211755,1960.1703003236464,1785.430258766931
20,2649.28189478483,1638.4805749913219,1143.7547823869897,1206.917774895853,1589.5471908004567
21,2439.6527240073647,1909.6546560285158,981.6342868749819,967.872723817553,1366.2393538048846
22,7007.13353879506,2712.609035119253,2128.9915120011137,1074.2286036873286,1213.3980325799723
23,2925.8997716231843,1797.848146897782,1004.8300857768394,812.576134548196,1232.8536674086588
24,16351.116425372686,3436.921797884183,1183.5542293208564,1022.7310695936324,1231.3922976996787
25,23342.014975183127,13038.7961563364,7036.466827641113,3243.4464015870835,1586.8621392431528
26,29026.446816083375,15375.19868068758,16070.488590682537,8063.083362016317,2778.730743191744
27,20664.792003042596,22072.312401162395,11223.634338743435,3091.4033740849636,1495.6294168399518
28,50497.29189376775,35580.72118253701,14325.65573916831,3768.4055487840255,1339.1741708128093
29,4178.98373276589,2589.3229136213795,1248.7318854103814,660.4592336908664,614.8492459603325
30,2535.3561526038848,1350.906604754342,704.5784168033822,563.4594608537591,502.5370903709959
31,3311.3066014685646,1876.7473431663623,965.8691560830111,547.133577686397,515.7394331421407
32,4757.951225543426,1495.469666384327,1070.750974525344,556.4099290772085,433.07571080137416
33,44054.77476524297,10447.383545239607,7865.31529952932,2770.336091586447,1621.7251373024528
34,68822.61172463506,22325.38609860476,8684.913857230134,4550.762785794238,2057.220807579965
35,32245.409899516482,16227.665919423463,10265.453166105373,3751.941310043583,1931.5199983013895
36,61003.44623715223,13160.200440018174,10555.269185882427,4930.303446440774,1799.1851572958674
37,21018.7179370217,12557.881665229568,6210.9995705955425,2921.856168753481,1491.8442168631314
38,57583.35321229712,38544.96509378046,11193.436652194217,4768.426982051483,2355.11973312536
39,44525.10665575608,17236.94534239569,7223.44186402387,2276.4491740849567,745.2494146811882
40,41685.6034178639,5788.8774726331885,3208.839438584056,1052.0163121404858,436.0762154434879
41,6131.596041528185,3364.25660386584,2374.151859956387,698.5583408151705,536.7462986533299
42,2902.041068923708,1304.5904124084009,820.3091479718223,517.8487631843009,387.4267321175238
43,3210.982459441599,2387.163375717397,782.6595592035275,415.50088162958014,301.446785543273
44,6451.215492985678,2190.1669944346218,1435.029575554879,503.26316227010733,340.8259897870862
45,2507.9268436543,1424.250819351424,919.2300800200579,377.6968205616028,277.70481240829884
46,1878.043076073233,1318.5901519892102,1115.9029901555716,579.5397853651797,403.984440563389
