,eeg1,eeg2,eeg3,eeg4,aux,time_since_start
0,-169.921875,-13.18359375,154.296875,-75.68359375,-252.9296875,1.001374
1,-188.96484375,-30.76171875,116.69921875,-74.21875,-68.359375,1.001374
2,-177.24609375,-55.6640625,91.796875,-56.15234375,163.0859375,1.001374
3,-135.25390625,-22.4609375,137.6953125,-28.3203125,-0.48828125,1.001374
4,-127.44140625,-23.92578125,136.23046875,-42.48046875,-121.58203125,1.001374
5,-151.85546875,-68.359375,94.23828125,-76.171875,80.078125,1.001374
6,-168.45703125,-84.47265625,51.7578125,-41.015625,551.26953125,1.001374
7,-149.90234375,-42.48046875,114.2578125,-25.87890625,456.0546875,1.001374
8,-93.75,0.0,173.33984375,-50.29296875,-65.4296875,1.001374
9,-78.125,-30.76171875,136.23046875,-49.31640625,-146.97265625,1.001374
10,-58.59375,-52.734375,128.90625,-42.96875,-159.66796875,1.001374
11,-57.12890625,-27.34375,125.0,-34.1796875,-227.05078125,1.001374
12,-85.9375,-17.578125,103.515625,-35.64453125,-217.7734375,1.001374
13,-91.796875,-36.1328125,93.26171875,-44.43359375,-139.6484375,1.001374
14,-100.5859375,-32.2265625,91.30859375,-43.9453125,-95.703125,1.001374
15,-93.26171875,-34.66796875,89.84375,-37.109375,-155.2734375,1.001374
16,-96.19140625,-48.33984375,79.58984375,-24.4140625,-170.41015625,1.001374
17,-126.953125,-56.15234375,42.96875,-20.01953125,-84.47265625,1.001374
18,-116.2109375,-48.828125,32.71484375,-17.578125,-86.42578125,1.001374
19,-105.95703125,-31.25,60.05859375,1.953125,-168.45703125,1.001374
20,-83.0078125,-35.64453125,66.89453125,14.6484375,-101.07421875,1.001374
21,-64.94140625,-46.38671875,63.96484375,23.4375,7.32421875,1.001374
22,-101.5625,-51.7578125,81.0546875,18.06640625,-98.6328125,1.001374
23,-102.05078125,-41.9921875,72.75390625,8.30078125,-172.36328125,1.001374
24,-84.9609375,-41.9921875,34.66796875,17.08984375,-60.05859375,1.001374
25,-89.84375,-36.1328125,21.484375,17.08984375,-35.15625,1.001374
26,-102.05078125,-19.04296875,47.8515625,2.44140625,-181.15234375,1.001374
27,-98.6328125,-28.80859375,47.36328125,0.0,-206.0546875,1.001374
28,-90.8203125,-40.0390625,16.11328125,12.20703125,-11.71875,1.001374
29,-104.00390625,-65.4296875,-47.36328125,28.3203125,528.80859375,1.001374
30,-108.3984375,-62.98828125,-9.27734375,14.16015625,571.2890625,1.001374
31,-79.58984375,-21.97265625,64.94140625,-17.578125,64.94140625,1.001374
32,-53.22265625,-21.484375,28.80859375,10.7421875,65.4296875,1.001374
33,-32.2265625,-26.85546875,25.390625,16.11328125,57.6171875,1.001374
34,-32.2265625,-56.640625,36.1328125,-27.34375,-150.87890625,1.001374
35,-65.91796875,-81.0546875,8.30078125,-37.59765625,-211.9140625,1.001374
36,-68.359375,-34.1796875,-6.8359375,-30.2734375,-167.48046875,1.001374
37,-61.03515625,-17.578125,-12.6953125,-33.203125,-97.65625,1.001374
38,-54.6875,-13.671875,-12.6953125,-38.0859375,-153.3203125,1.001374
39,-67.87109375,-15.13671875,-11.71875,-39.55078125,-195.80078125,1.001374
40,-75.1953125,-36.62109375,-25.87890625,-39.55078125,-135.7421875,1.001374
41,-43.45703125,-41.9921875,-26.85546875,-10.7421875,-25.87890625,1.001374
42,-20.5078125,-43.45703125,-16.11328125,-1.953125,-43.9453125,1.001374
43,-54.19921875,-59.08203125,-19.53125,-28.3203125,-125.0,1.001374
44,-77.63671875,-89.35546875,-63.4765625,-16.6015625,164.55078125,1.001374
45,-54.6875,-96.19140625,-43.45703125,-5.859375,299.31640625,1.001374
46,-53.7109375,-50.78125,6.34765625,-22.94921875,-60.546875,1.001374
47,-62.98828125,-38.0859375,-35.15625,-11.23046875,-95.21484375,1.001374
48,-75.1953125,-25.87890625,-35.15625,-5.37109375,-26.3671875,1.001374
49,-77.63671875,-5.37109375,-5.859375,-20.01953125,-151.85546875,1.001374
50,-67.3828125,-23.4375,-40.52734375,-23.4375,-216.796875,1.001374
51,-59.5703125,-44.43359375,-75.68359375,-12.20703125,-197.75390625,1.001374
52,-51.7578125,-28.80859375,-55.17578125,-9.27734375,-181.15234375,1.001374
53,-68.84765625,-34.66796875,-63.4765625,-27.83203125,-159.1796875,1.001374
54,-69.3359375,-66.40625,-71.77734375,-30.76171875,-133.7890625,1.001374
55,-62.01171875,-71.2890625,-76.66015625,-11.71875,-78.125,1.001374
56,-46.38671875,-28.3203125,-42.48046875,1.953125,-86.9140625,1.001374
57,-55.6640625,-16.11328125,-20.5078125,-23.4375,-234.375,1.001374
58,-91.30859375,-37.59765625,-59.5703125,-65.4296875,-303.7109375,1.001374
59,-97.65625,-19.04296875,-83.0078125,-77.1484375,-174.31640625,1.001374
60,-112.3046875,-19.53125,-78.61328125,-71.77734375,-101.07421875,1.001374
61,-91.30859375,-17.08984375,-53.7109375,-42.96875,-159.1796875,1.001374
62,-70.3125,-20.01953125,-71.2890625,-45.41015625,-230.95703125,1.001374
63,-106.4453125,-41.015625,-106.4453125,-84.47265625,-150.390625,1.001374
64,-130.37109375,-33.69140625,-94.7265625,-108.88671875,-110.83984375,1.001374
65,-114.2578125,-22.4609375,-88.37890625,-82.03125,-147.94921875,1.001374
66,-91.796875,-41.015625,-95.21484375,-60.546875,-100.09765625,1.001374
67,-83.49609375,-57.6171875,-123.53515625,-59.5703125,154.296875,1.001374
68,-104.98046875,-33.203125,-156.25,-28.80859375,484.375,1.001374
69,-105.95703125,-27.83203125,-75.1953125,-40.52734375,196.77734375,1.001374
70,-80.078125,-51.7578125,-19.53125,-64.453125,-183.59375,1.001374
