,Delta,Theta,Alpha,Beta,Gamma
0,9260.909505374899,2736.1706339165903,2265.542635102579,1108.120606345016,393.56238246093477
1,38906.25989212254,11567.717535929321,6578.9441528438165,2664.1965209026635,1100.6230372599084
2,29342.08297406678,7418.240844217746,6606.848555974352,2632.723608697244,946.0953698176265
3,51591.36022815634,25031.511408846975,8897.621252957702,3715.1685438174227,1681.8880240061037
4,41051.16335823243,15703.052746016858,7779.833970103689,3812.2043047255106,1602.5842456054913
5,19590.758208576106,10468.824766342983,6094.537910905928,2445.089230015422,786.3714825595152
6,25137.96535335256,6479.893259848107,5041.887816533379,2147.08183656755,1107.357976384015
7,26761.855685258895,16773.320912115287,10965.548930037025,4094.301686171544,2046.9023581143356
8,41595.04730811204,23556.417002268514,9689.830985625527,3554.627916014306,1578.6335197023498
9,28633.12046305895,13247.185102931075,5242.155957101893,2943.7936085010556,1907.6325233018194
10,24497.95632331537,15050.73300440671,5837.939930366345,2849.885620001139,2260.2569778429392
11,55006.63368898977,13792.219657560912,12687.418069345475,4646.9995513517915,2723.8584400446916
12,64285.52138602875,27293.707940036777,9699.37777873311,5894.908054191232,2095.1373712770037
13,55101.27234098525,17413.284597576625,8752.354754656571,1924.015648620469,696.8675900023089
14,53128.288780951705,40308.821797562414,16631.36573388456,7013.3978120799475,3829.4731238747945
15,39007.373041735955,11279.502570093246,6657.871971805958,1991.2737899665938,603.3177822909381
16,38860.21175963079,32476.4849044607,5121.201512762627,4879.203375127014,1371.2779502419696
17,37040.15413908166,17692.792344263373,11698.11824342256,3596.172277781923,1692.3301298702409
18,14845.043784897845,7181.996477503097,3035.2533783753133,1258.1896916104447,753.1119863030303
19,5499.627924493698,4715.563226767123,2736.4803125698027,1070.5480307061298,641.6956364942588
20,7511.054444188905,8216.68206445625,2467.7533716721514,747.2005172213701,436.890168412609
21,7561.154648190186,8542.293530089955,2248.5210224074285,514.6896101044389,468.2345606870941
22,11143.078726358763,9211.803663400104,2312.6341765716197,929.8683602862391,495.8077944568517
23,6450.827320619567,7983.446063086321,4252.997828651252,1145.83079302121,716.0592910113262
24,7709.607331857399,7994.559719797547,3335.399185175616,1008.3500312797262,501.054258496716
25,55846.30104337343,15094.692794810382,7105.839647151886,2950.994100197212,1212.8013445053657
26,20166.5685574133,13161.773577630333,9143.58483862396,5015.271813415066,2336.784537495057
27,3168.1306877987063,908.1683666929189,1170.886252488002,482.1341662102672,425.58851062692594
28,2349.5894587700673,764.7464448933641,816.4585211964335,471.8190582486912,438.99108394861224
29,3835.1723452640654,1920.0258728879692,1393.0175045449096,639.5462689059111,410.3656423419978
30,2127.431518454163,930.6651373052028,960.7391447307184,497.63504015047863,331.75463976330855
31,1110.4425463959335,879.0020304480495,676.0769929090069,462.19484107494156,424.69331558103494
32,1821.1705817359439,1508.171589884668,641.6112449651839,414.775684050668,369.2926992076762
33,1396.6878106620259,1012.1048639822889,749.5890979001312,441.14586901964043,298.43288438531266
34,1908.5429255813265,1170.8389304839757,1204.2760847384404,567.9694475989743,429.02038232623204
35,5968.00923941058,1960.2567270645457,1044.3415166252398,711.6286031681647,504.18036381310344
36,3882.6324583045725,2531.220993453417,1362.9775540390171,672.7466498495636,726.0988453156504
37,3131.811516384795,2195.112344828177,1391.5671522928164,816.1560732453055,696.1659179511204
38,23949.88343456336,4391.700874639235,2741.3349783381404,1675.5441925246344,1384.8624978290416
39,14448.252320374257,5324.311814834224,4458.393596639694,2161.542433873237,1235.9832624079384
40,44067.19784284101,14191.549297061447,5785.966632409209,2651.774605082913,1117.6900260785148
41,13246.987646919868,7996.771980158851,3959.541921254392,1812.3689759420622,1407.436819714243
42,9473.15527938401,7528.453335227487,3968.898616855804,1670.8376660742022,1121.9687887818175
43,8314.70345100794,5466.8960258384295,2709.945305655674,1260.6949175239808,781.9506396049362
44,7349.44348656457,5151.0695770873135,3235.305190686774,1040.5777388481386,737.576506168527
45,11651.677297729162,3925.2212505709513,2025.1494683867768,943.2304023161104,607.4371319688429
46,6765.162459030089,3900.9240420394344,1225.4913687501435,989.7444290400921,963.469036937611
