,eeg1,eeg2,eeg3,eeg4,aux,time_since_start
0,167.96875,-41.9921875,-45.41015625,-22.4609375,-256.8359375,0.001016
1,172.8515625,-76.66015625,-46.38671875,-12.6953125,-194.82421875,0.001016
2,155.2734375,-68.84765625,-62.5,-33.203125,-140.13671875,0.001016
3,127.9296875,-40.52734375,-73.2421875,-30.76171875,-86.42578125,0.001016
4,104.4921875,-34.66796875,-73.73046875,-51.7578125,-73.73046875,0.001016
5,71.77734375,-59.5703125,-88.8671875,-56.15234375,39.55078125,0.001016
6,82.03125,-75.68359375,-94.23828125,-15.13671875,66.40625,0.001016
7,90.33203125,-48.33984375,-76.171875,-39.55078125,-236.328125,0.001016
8,91.30859375,-61.5234375,-57.12890625,-57.12890625,-358.3984375,0.001016
9,117.67578125,-100.5859375,-65.4296875,-29.296875,-226.07421875,0.001016
10,160.64453125,-77.1484375,-78.125,-47.36328125,-133.30078125,0.001016
11,171.875,-68.84765625,-80.56640625,-51.7578125,-279.78515625,0.001016
12,145.01953125,-78.125,-69.82421875,-50.78125,-284.66796875,0.001016
13,166.50390625,-52.24609375,-60.05859375,-86.9140625,-155.2734375,0.001016
14,197.75390625,-28.80859375,-55.17578125,-76.171875,-95.703125,0.001016
15,169.921875,-18.06640625,-54.19921875,-62.5,-150.87890625,0.001016
16,149.4140625,-52.734375,-80.56640625,-94.7265625,-124.0234375,0.001016
17,152.34375,-78.61328125,-96.6796875,-91.796875,56.15234375,0.001016
18,150.87890625,-64.453125,-76.171875,-76.171875,-45.8984375,0.001016
19,137.6953125,-67.3828125,-66.40625,-67.87109375,-265.625,0.001016
20,115.72265625,-84.9609375,-75.68359375,-61.03515625,-344.23828125,0.001016
21,91.30859375,-115.234375,-90.33203125,-37.59765625,-37.109375,0.001016
22,94.23828125,-111.81640625,-86.9140625,-7.8125,160.15625,0.001016
23,140.13671875,-38.57421875,-58.10546875,-20.01953125,-229.4921875,0.001016
24,147.4609375,-31.25,-59.5703125,-42.96875,-272.4609375,0.001016
25,141.11328125,-43.45703125,-75.1953125,-34.66796875,-189.453125,0.001016
26,157.2265625,-53.22265625,-75.1953125,-16.6015625,-309.5703125,0.001016
27,145.5078125,-64.453125,-85.44921875,-42.48046875,-224.609375,0.001016
28,148.4375,-73.2421875,-101.07421875,-47.8515625,-10.25390625,0.001016
29,158.203125,-93.75,-89.84375,-19.53125,180.6640625,0.001016
30,154.78515625,-67.87109375,-48.33984375,-25.87890625,-108.88671875,0.001016
31,146.484375,-64.94140625,-43.9453125,-31.25,-307.12890625,0.001016
32,138.18359375,-86.42578125,-72.75390625,-32.71484375,-79.1015625,0.001016
33,125.48828125,-59.5703125,-71.2890625,-29.296875,-101.07421875,0.001016
34,141.11328125,-24.4140625,-57.6171875,-18.5546875,-287.109375,0.001016
35,148.92578125,-43.9453125,-65.4296875,-39.55078125,-287.59765625,0.001016
36,137.20703125,-67.87109375,-86.42578125,-53.22265625,-82.51953125,0.001016
37,159.66796875,-40.0390625,-68.359375,-36.1328125,-121.09375,0.001016
38,198.2421875,-38.0859375,-65.4296875,-46.875,-250.48828125,0.001016
39,204.58984375,-68.84765625,-87.890625,-74.70703125,-232.91015625,0.001016
40,171.38671875,-94.23828125,-86.42578125,-50.29296875,72.265625,0.001016
41,213.37890625,-93.75,-73.2421875,-12.20703125,289.0625,0.001016
42,247.0703125,-67.87109375,-40.0390625,-45.41015625,-208.49609375,0.001016
43,214.35546875,-73.73046875,-46.38671875,-66.40625,-354.00390625,0.001016
44,212.890625,-81.54296875,-68.359375,-36.62109375,-107.91015625,0.001016
45,223.6328125,-52.24609375,-64.453125,-21.97265625,-179.6875,0.001016
46,204.1015625,-26.85546875,-55.17578125,-21.484375,-238.28125,0.001016
47,182.12890625,-46.875,-64.453125,-9.765625,-180.17578125,0.001016
48,146.484375,-62.5,-75.1953125,-42.96875,-12.6953125,0.001016
49,130.37109375,-55.6640625,-71.2890625,-28.80859375,-77.63671875,0.001016
50,133.30078125,-53.7109375,-59.5703125,-16.11328125,-240.72265625,0.001016
51,125.48828125,-62.98828125,-67.87109375,-11.71875,-130.859375,0.001016
52,115.72265625,-75.68359375,-83.984375,-2.44140625,109.375,0.001016
53,126.46484375,-48.33984375,-71.77734375,-37.109375,-87.40234375,0.001016
54,121.09375,-48.33984375,-70.3125,-48.33984375,-293.45703125,0.001016
55,74.70703125,-78.125,-71.2890625,-23.4375,-222.65625,0.001016
56,30.2734375,-55.17578125,-67.87109375,-15.13671875,-164.0625,0.001016
57,-12.6953125,-40.0390625,-62.5,-21.484375,-281.25,0.001016
58,-49.8046875,-53.22265625,-65.91796875,-34.66796875,-324.70703125,0.001016
