,Delta,Theta,Alpha,Beta,Gamma
0,734.8952444590172,606.1339397580864,516.573206914091,347.61404024685646,236.14994097222944
1,9468.995699104476,2129.2555278494683,889.1879327881143,788.6331144006523,461.4546401921633
2,1353.0975585956905,1215.798008092238,562.0507027363616,379.78322925749717,240.71298955006873
3,853.7731959076906,835.9405006115323,513.9650989609752,390.47052797572513,229.13365891282388
4,1844.0535422605233,1249.3614280011805,629.9523282635071,393.48954936637693,307.99128012715636
5,1601.3311776182968,1113.9489796490445,444.96103087310655,288.360264766512,240.91504723724344
6,703.6602307617918,341.16103263789387,267.8070500421292,273.4847949371068,226.23524462566283
7,6674.4862038395895,3946.6644692839973,1756.2341598741295,913.3404716621199,438.2105883352726
8,15976.742038351893,4622.241535674758,1328.8255437980629,750.8388837548198,467.7158868687106
9,17161.093791444433,6232.4109556260855,1717.0176113426255,666.413854153184,281.6515110421317
10,4744.887834523732,1621.1748142876554,680.842814671436,261.12365427832316,205.58125282101278
11,1123.2221001533337,934.329002487239,304.33889366650493,331.4353586842797,237.5842597378409
12,5299.095371211948,1525.8351216504393,543.6190879387715,300.8957037659622,236.56493699747276
13,36840.17732555433,25043.055552739832,10028.869229757296,3140.7424843530284,1721.032335288146
14,42744.01848304372,21043.427466727408,8721.56824788699,6726.836862886196,2746.55301991941
15,52957.22762572518,22777.125830449797,13125.505583905164,4911.725159296133,1609.388198379511
16,17787.202532402913,10864.722266768582,2167.0525363831393,1552.1646922709456,653.8841794643447
17,34863.3338419717,7352.705932933071,2051.023608179844,1148.5074485258913,525.8597365892354
18,40739.88045781398,19535.17040496194,7816.25514744007,3522.954701589507,2045.0493094793358
19,25569.74426657774,10332.801016595826,3891.5692250239103,1225.7822796441283,669.0453866618338
20,23072.019770419003,7828.805713461209,3652.273237932932,1723.1501832155245,1344.6377672171534
21,2730.6110862522983,2796.047630586195,900.8383704515414,639.86611272615,960.9259327274257
22,4646.765042370102,2115.747716010638,833.7737849666503,772.9575779294927,604.2434993321924
23,3965.346245322863,1925.7902570254123,497.66477076358404,565.585306070757,617.732131337251
24,22872.823910351668,11332.782417429364,3697.381339412408,926.522072056501,683.7361361633529
25,55585.459405934685,17395.339145607213,13891.38579916746,3973.131730104913,1562.1412907742138
26,60496.986008519234,29977.585159006056,13308.688027733344,6121.030459484452,2076.2155917680075
27,59831.36691649519,21758.00874921804,11911.904976837812,5983.713192220056,1807.1062870338262
28,74435.5894441308,33629.584706967056,14882.976607111274,6740.108245751162,2779.486406152935
29,7418.004481582664,7617.9911620428575,8582.105829287588,5614.691920330692,1286.4122228491087
