,Delta,Theta,Alpha,Beta,Gamma
0,25444.950066284437,10512.548282811367,4933.189936683891,2365.105053769838,966.1649170157425
1,21024.72865204407,10930.26020262951,3427.8125011686084,1736.8774648450642,653.9737808641135
2,44387.06586704871,14400.890894262033,8015.206681191252,2327.7591341376146,721.6066311951391
3,37105.90527093871,16480.47038058341,12852.18239177778,5222.402014132154,1213.4063943112992
4,68519.61822070598,19821.166710909907,10667.688414879962,3472.5878401781833,1600.9235847114992
5,32168.91746510908,11727.78167066492,3500.5138735314963,1659.5518472814044,2668.077973978339
6,34603.81342325595,8888.803628422469,7272.426004122213,3485.7711294084897,1724.8964768412202
7,63007.10789673785,24735.21102245794,13389.15159868835,6382.286018470567,2572.263996719206
8,50057.16346033105,49823.50399494203,14291.858880062346,7534.214696978064,3007.748301687868
9,12015.185218661063,10175.329551193387,9220.461469834827,5594.676979416717,857.4816213273962
10,53794.19712247705,16506.710754510153,13207.985418004446,5520.381238862952,1973.109259968757
11,41362.07574081932,15253.105041641462,8020.972286402449,3529.080134625391,1161.4252568082015
12,1.7307894971054631,3.337109490507517,4.04001507665363,4.119756711429588,3.717334807506115
13,42444.36418324591,22179.16620012672,13211.257036873383,10939.11713433586,3667.6245356245477
14,68526.2287494507,19207.872585640504,11325.957318757497,5278.307219097073,2902.678026011198
15,69689.18796392612,23128.103224354567,10211.231994067048,5641.141731607585,2172.6077492043178
16,57842.58610731459,15055.597847316203,5936.987731759104,1489.1327590372975,1092.3132433252663
17,42508.59690043892,14727.130014982478,8116.390515569437,3931.1221545734966,1701.6947957487328
18,23465.289348875907,15156.456005472131,6938.578113039417,5382.063357324992,1444.4792152191433
19,40575.866247879676,15488.758951560254,7776.407517516718,3997.8101505937116,1680.2931012894412
20,30577.6532140286,17523.342698516542,10408.181292516563,11561.995799984641,4326.791026227482
21,55788.83460318148,14924.774309170622,10725.370842977218,5317.822506960084,1919.8045051160789
22,30673.83672375942,30512.247781477417,16586.73515763994,5270.071020531488,2078.389231494414
23,41353.66870995538,15479.03203760406,8371.453176564351,3993.7105239833027,1828.3025463894849
24,5.878760418160128,3.846389760733867,3.6946454922365377,3.5455228815169164,2.880219583514711
25,51563.75503420329,29871.7246340989,13964.14371858558,4867.63025553255,2786.9079672860644
26,53189.92197885866,18283.1477542008,7892.006923337443,2595.2011447632754,1534.6196231143695
27,1652.530293786273,1450.5597816755314,1664.7026648785225,1542.483296203589,1123.3671200570652
28,59615.79895134646,16956.5528919171,11306.355970374161,5083.84902217341,2044.6359333959138
29,37784.4885086766,13232.8850111064,11424.16216554291,4007.99092434583,2184.8914565128516
30,47183.693133215005,26976.517725272075,14385.303140955253,5456.4026549915525,2790.129274635478
31,42090.51469502088,12698.35926287184,7474.623828402902,1947.8966343622053,770.2637193608773
32,17386.722184821327,7278.467821890045,5995.141954846066,2598.4292892212325,1257.5404512124082
33,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0
35,2879.17250965242,3265.926775870693,1389.9755723027397,652.6949036187643,257.16811015200244
36,7682.458408308752,4069.7971165624867,1835.3773453293065,1055.9170543195683,586.0807325165612
37,12594.103996679802,2815.1342227785685,683.3166935463821,999.4682881793104,647.5328781936527
38,22700.186437337936,6689.225275391693,2419.645405899715,1191.0034465936933,922.2788017888578
39,11453.473000902022,4872.576446845775,3112.8451319864625,1113.0546650464828,702.901626433811
40,10509.369654546814,3761.606564156985,1831.0402891445524,1217.6837434751785,740.0420611821454
41,8484.573558546905,4770.333166725325,2260.72684046528,1114.2725001798374,596.8983820017078
42,20893.155061260357,5441.947749457542,3861.872322395986,2069.1425399125815,1265.8778734530836
43,49971.68542103712,10002.64909080019,5331.43791331547,2721.767804945924,1662.8598456434033
44,11060.303025565494,5857.051857483105,6421.783142457532,2462.495883089988,1425.099959726199
45,30661.12179931173,4346.403886710862,6759.240250420687,1769.0864194310018,968.30275404851
46,43157.45822080127,15087.642804455247,13442.72268093529,6007.238095918561,1983.961899288277
