,Delta,Theta,Alpha,Beta,Gamma
0,5082.16138702172,4558.227135704531,2919.9177205679307,1096.2981487532113,458.9343047669579
1,47655.12986704359,16714.45645045087,7642.251860227023,1963.5035388720626,1170.6707812929449
2,16516.340006607083,2850.524537802195,888.9211471883115,1323.9677876080816,2109.64014919213
3,6389.035082160631,942.8467031872611,1081.3176706741592,1358.6206258933084,2476.335344106068
4,13857.816915809883,3841.398121291435,950.9838196534671,1255.2664088594374,2299.6885608819384
5,9202.699661125513,2788.4822789255395,1375.3779096543456,1730.3851865969123,1940.8160633632083
6,19459.60672452695,6044.036510588185,4030.0694449071343,2396.495683844685,1825.9066869560654
7,42605.74946687522,15907.093727700412,8797.085225816054,3953.76479864105,1904.6224990300423
8,28664.723242348897,12404.876549595969,7663.407737031817,3603.031949986612,1407.0155912355044
9,60327.61228001637,32422.271676018892,13915.41689728439,7439.429447550849,2941.2433041693603
10,31587.429525301337,21785.983634389813,10012.475031471873,3112.4028869193585,1527.7550780124861
11,44407.83191216422,26952.310593481267,8681.57241991416,3992.1567081794774,1458.3236985941892
12,11724.741679792007,9514.856548726795,5052.51244818189,1997.743743953224,2180.674484352741
13,18726.75483812747,11766.348868072555,2651.7424415576384,1626.185796913649,966.5480026326156
14,23439.051694903246,10321.494707164928,3414.1791095629915,1971.98502316527,1512.8733196975995
15,15764.649925777061,7869.778705380246,2726.5424851542584,1607.072479496953,1354.4405282975833
16,14415.754409275867,11422.515128379624,10552.229232032438,2105.9556275014,902.6670037485769
17,45917.601449588605,29436.424511088946,10927.356502425337,6827.313960757057,2598.3685630988207
18,48883.2249241289,33673.13600271592,13238.231471041576,5065.427493467621,2466.350591636064
19,11582.353960791605,9390.433152763257,5370.137222665989,1548.5956677783392,721.9362525743547
20,45374.192271813496,18529.065637037173,8658.794449398865,3918.825730983618,2208.4539353631503
21,10402.872127956713,5198.260382062527,2142.121761841904,1557.594088594101,1327.2599883030366
22,18046.898124671025,5846.969385231158,2817.9203635600893,1321.0105661807945,957.1512480827174
23,14841.21483358071,4073.1452809289767,2888.3043262046403,1130.2384087536996,941.3807948389037
24,8665.953623964422,8532.56486991089,7351.042549270651,3716.510266375768,1227.466172602429
25,77947.39683658407,27167.222025246494,15568.610796092287,6570.257268743844,2736.320462036384
26,59568.143276183044,21198.16362642928,11365.234054664197,5196.043374987302,2208.448623275596
27,44182.62700736133,27033.015463586966,7024.36355842576,3922.3695223828145,1406.4298904896318
28,867.1808267157955,587.9982779888612,884.9256670047577,376.94183566509787,180.3900265863907
29,35051.53612562851,10759.374553496462,2254.333114205342,1823.714059669735,2023.1968179608257
30,25177.555064295102,14285.07609692978,9285.72486312215,2893.7236064119256,1492.6297323695796
31,63035.94802993107,21329.83771465385,12780.67433577424,6787.264129911719,2817.6221538580744
32,35512.55537123878,13538.380611340126,14440.372472200277,6912.811048923712,2938.8588143805073
33,33303.99305803929,15351.87459337518,7623.4023959400265,2310.156100689704,1271.690532158553
34,24899.8929428899,11536.027761238316,4980.656544801243,2555.1551773823876,1373.245305785655
35,56668.634100832285,10834.288954794976,3834.4997478115997,1205.554787800928,299.38750467278726
36,4633.9391235380435,2151.681409197603,2355.509408136522,736.0450812726313,341.9017707953677
37,11534.724037201097,6639.763096123727,3740.393305161283,1569.4592958859844,396.19852957449683
38,7386.044574884329,2831.972743013911,2137.7104628297957,790.2593379189814,291.0609940911362
39,12252.798708788589,2658.0075823516395,1687.1746225613765,1008.878870243424,226.33285665568465
40,10312.780719343571,1907.304064282317,2814.3432180868117,1136.6994752354358,466.6443692536518
41,8232.89525273209,3763.462815078098,2634.373892809769,1188.1827740048002,439.5248607003573
42,13599.150503036697,4591.266329591153,7942.995535405872,1833.7196835221189,329.3880069895246
43,6503.891640236322,4117.7107970528705,4211.264424644914,2086.2726640060705,966.6220734084276
44,24664.276925296468,15164.262004637398,10234.249560446911,4716.985371730417,1999.73521325276
45,22093.074130948422,9413.315096060413,5288.939516958058,1221.412816127262,515.4312516683742
46,17290.731520841433,3266.6144115800184,2245.3429326596024,1286.1477650318602,843.2297993852544
47,46010.13353746737,8926.803715576627,3908.3548105276413,1100.895611204328,445.96272754359063
