,eeg1,eeg2,eeg3,eeg4,aux,time_since_start
0,26.3671875,-498.046875,-189.94140625,9.765625,-24.4140625,0.001513
1,39.0625,-467.28515625,-193.84765625,-7.32421875,-183.59375,0.001513
2,55.17578125,-754.39453125,-385.7421875,-42.96875,-110.83984375,0.001513
3,38.0859375,-1000.0,-645.99609375,-18.06640625,333.984375,0.001513
4,15.625,-857.91015625,-357.421875,-23.4375,228.515625,0.001513
5,104.4921875,-485.83984375,-152.34375,-27.83203125,-110.83984375,0.001513
6,221.6796875,-678.22265625,-340.33203125,-3.41796875,-11.23046875,0.001513
7,221.6796875,-1000.0,-404.296875,-29.296875,106.93359375,0.001513
8,232.91015625,-905.2734375,-330.56640625,-5.859375,6.8359375,0.001513
9,260.7421875,-675.78125,-243.65234375,1.46484375,-165.0390625,0.001513
10,273.92578125,-862.3046875,-467.7734375,-1.953125,40.0390625,0.001513
11,272.94921875,-891.6015625,-403.3203125,9.27734375,199.21875,0.001513
12,222.16796875,-501.953125,-173.33984375,-24.4140625,-108.88671875,0.001513
13,144.04296875,-477.5390625,-246.58203125,-40.0390625,-150.390625,0.001513
14,66.40625,-784.1796875,-313.96484375,-42.48046875,-49.31640625,0.001513
15,50.29296875,-596.6796875,-241.69921875,-20.5078125,-100.09765625,0.001513
16,-13.18359375,-407.2265625,-186.03515625,-15.13671875,-150.390625,0.001513
17,-110.3515625,-732.91015625,-352.05078125,-16.6015625,-151.3671875,0.001513
18,-130.859375,-908.203125,-371.58203125,-21.97265625,-50.29296875,0.001513
19,-50.78125,-926.26953125,-354.98046875,-7.8125,-17.578125,0.001513
20,-49.8046875,-955.56640625,-329.1015625,0.48828125,-44.921875,0.001513
21,-115.72265625,-940.91796875,-370.60546875,-41.015625,-59.08203125,0.001513
22,-137.20703125,-1000.0,-633.7890625,-35.64453125,300.29296875,0.001513
23,-87.40234375,-825.1953125,-399.4140625,-19.04296875,233.88671875,0.001513
24,-43.45703125,-451.171875,-149.90234375,-33.203125,-134.765625,0.001513
25,-80.078125,-630.859375,-306.15234375,-15.625,-113.76953125,0.001513
26,-103.02734375,-893.5546875,-335.9375,-23.92578125,5.37109375,0.001513
27,-21.97265625,-871.09375,-306.15234375,-10.7421875,34.66796875,0.001513
28,67.3828125,-623.046875,-224.12109375,17.578125,-77.63671875,0.001513
29,33.69140625,-696.2890625,-321.77734375,-5.859375,-15.625,0.001513
30,-15.13671875,-885.25390625,-385.25390625,-20.5078125,19.53125,0.001513
31,39.0625,-887.20703125,-324.21875,-8.30078125,-110.3515625,0.001513
32,96.19140625,-912.59765625,-316.89453125,-39.55078125,-88.8671875,0.001513
33,80.078125,-975.5859375,-461.9140625,-35.64453125,140.625,0.001513
34,-20.99609375,-1000.0,-649.4140625,-35.64453125,347.16796875,0.001513
35,-19.04296875,-613.76953125,-291.9921875,-46.875,-37.109375,0.001513
36,22.94921875,-484.86328125,-214.84375,-20.99609375,-260.7421875,0.001513
37,-16.11328125,-828.61328125,-394.53125,15.625,-163.57421875,0.001513
38,-113.76953125,-666.015625,-265.625,9.765625,-203.125,0.001513
39,-181.15234375,-444.3359375,-181.640625,-15.13671875,-260.25390625,0.001513
40,-174.31640625,-663.0859375,-281.73828125,-22.94921875,-217.28515625,0.001513
41,-189.94140625,-777.83203125,-254.8828125,-25.390625,-116.2109375,0.001513
42,-229.98046875,-583.0078125,-226.07421875,-20.99609375,-134.765625,0.001513
43,-233.88671875,-841.796875,-318.84765625,-32.71484375,-168.45703125,0.001513
44,-169.921875,-1000.0,-394.53125,-57.12890625,-40.0390625,0.001513
45,-76.66015625,-1000.0,-644.53125,-10.25390625,242.1875,0.001513
46,-20.5078125,-820.3125,-392.578125,18.5546875,135.25390625,0.001513
47,12.20703125,-445.3125,-156.73828125,-25.87890625,-159.1796875,0.001513
48,55.17578125,-650.390625,-364.74609375,-64.94140625,-147.94921875,0.001513
49,152.34375,-834.47265625,-335.44921875,-36.62109375,-124.51171875,0.001513
50,171.875,-653.80859375,-239.74609375,-5.859375,-143.5546875,0.001513
51,118.65234375,-853.515625,-335.9375,-22.4609375,-73.73046875,0.001513
52,125.9765625,-996.58203125,-394.53125,-5.37109375,-27.34375,0.001513
53,151.85546875,-770.01953125,-299.8046875,-6.8359375,44.43359375,0.001513
54,139.16015625,-494.62890625,-193.359375,-29.296875,-27.83203125,0.001513
55,23.4375,-732.421875,-300.29296875,-37.59765625,-11.71875,0.001513
56,-67.3828125,-1000.0,-433.10546875,-51.26953125,200.68359375,0.001513
57,12.6953125,-813.96484375,-344.7265625,-14.6484375,179.19921875,0.001513
58,63.4765625,-508.7890625,-195.3125,7.8125,-205.56640625,0.001513
59,-1.46484375,-621.58203125,-269.53125,-14.6484375,-245.60546875,0.001513
60,-40.0390625,-960.9375,-554.6875,-32.71484375,105.95703125,0.001513
61,-1.46484375,-822.75390625,-364.74609375,-42.48046875,91.30859375,0.001513
62,71.77734375,-415.0390625,-143.06640625,-36.62109375,-167.96875,0.001513
63,46.38671875,-489.74609375,-255.859375,-49.31640625,-124.0234375,0.001513
64,27.34375,-761.71875,-254.39453125,-12.20703125,7.8125,0.001513
65,73.2421875,-522.94921875,-202.63671875,4.39453125,-54.19921875,0.001513
66,126.953125,-419.921875,-209.9609375,-17.578125,-149.4140625,0.001513
67,106.4453125,-800.29296875,-336.9140625,-20.01953125,32.2265625,0.001513
68,-20.5078125,-1000.0,-412.59765625,-43.45703125,226.5625,0.001513
69,-5.37109375,-707.51953125,-245.1171875,-40.52734375,4.8828125,0.001513
70,114.74609375,-458.0078125,-209.47265625,-23.4375,-173.33984375,0.001513
71,129.39453125,-664.0625,-333.984375,-31.73828125,-79.1015625,0.001513
72,89.84375,-770.99609375,-300.78125,-14.16015625,57.6171875,0.001513
73,68.359375,-658.203125,-246.58203125,-9.765625,-32.71484375,0.001513
74,91.796875,-859.86328125,-323.2421875,-17.08984375,-27.34375,0.001513
75,82.51953125,-969.7265625,-342.7734375,-31.25,123.53515625,0.001513
76,-15.625,-785.64453125,-282.2265625,-64.94140625,58.59375,0.001513
77,-27.83203125,-575.1953125,-256.8359375,-27.34375,-105.46875,0.001513
78,17.08984375,-575.68359375,-235.83984375,0.9765625,-161.1328125,0.001513
79,29.296875,-894.53125,-440.91796875,-22.4609375,31.25,0.001513
80,2.44140625,-1000.0,-687.98828125,-22.4609375,408.203125,0.001513
81,5.37109375,-686.03515625,-336.42578125,-33.69140625,98.14453125,0.001513
82,65.4296875,-539.55078125,-204.58984375,-19.53125,-169.921875,0.001513
83,152.34375,-868.1640625,-479.4921875,0.48828125,30.76171875,0.001513
84,194.82421875,-716.796875,-318.359375,1.953125,-43.9453125,0.001513
85,165.0390625,-413.0859375,-169.921875,-14.16015625,-120.60546875,0.001513
86,136.71875,-513.18359375,-230.46875,-41.50390625,-135.25390625,0.001513
87,189.453125,-921.38671875,-612.79296875,-15.13671875,118.1640625,0.001513
88,241.2109375,-912.109375,-489.2578125,15.13671875,188.4765625,0.001513
89,240.234375,-550.78125,-163.0859375,25.390625,-223.14453125,0.001513
90,220.703125,-599.609375,-317.3828125,-3.41796875,-221.19140625,0.001513
91,232.91015625,-953.61328125,-510.25390625,-31.25,-0.48828125,0.001513
92,273.4375,-944.3359375,-369.62890625,-17.578125,-32.2265625,0.001513
93,257.32421875,-644.53125,-194.82421875,-23.4375,-195.80078125,0.001513
94,218.26171875,-699.70703125,-373.046875,-45.8984375,-208.0078125,0.001513
95,186.5234375,-975.5859375,-600.09765625,-47.8515625,86.42578125,0.001513
96,206.54296875,-708.0078125,-329.58984375,-39.55078125,-25.87890625,0.001513
97,189.94140625,-469.7265625,-184.5703125,-32.2265625,-240.72265625,0.001513
98,121.58203125,-780.2734375,-373.53515625,-33.203125,-150.87890625,0.001513
99,104.4921875,-947.75390625,-366.69921875,-23.4375,-77.63671875,0.001513
100,140.625,-598.6328125,-249.0234375,-41.9921875,-149.4140625,0.001513
101,132.32421875,-596.6796875,-232.421875,-50.78125,-206.0546875,0.001513
102,46.38671875,-952.1484375,-428.7109375,-54.19921875,-19.53125,0.001513
103,31.73828125,-1000.0,-574.21875,-34.1796875,309.5703125,0.001513
104,156.73828125,-919.921875,-352.05078125,-9.765625,86.9140625,0.001513
105,209.47265625,-930.6640625,-298.828125,-17.08984375,-91.30859375,0.001513
106,156.25,-966.30859375,-460.44921875,-20.99609375,-17.578125,0.001513
107,170.8984375,-657.71484375,-304.6875,-8.7890625,-53.22265625,0.001513
108,264.16015625,-368.1640625,-138.671875,15.625,-135.25390625,0.001513
109,308.59375,-485.83984375,-251.46484375,6.34765625,-142.578125,0.001513
110,245.60546875,-867.1875,-493.65234375,-33.203125,-8.7890625,0.001513
111,185.05859375,-791.50390625,-370.1171875,-52.734375,-141.11328125,0.001513
112,230.46875,-510.7421875,-178.22265625,-34.66796875,-241.2109375,0.001513
113,298.33984375,-547.8515625,-281.25,11.71875,-71.2890625,0.001513
114,262.6953125,-898.4375,-465.33203125,45.8984375,112.3046875,0.001513
115,170.41015625,-1000.0,-419.43359375,14.6484375,115.72265625,0.001513
116,123.046875,-947.265625,-314.453125,-38.0859375,19.04296875,0.001513
117,146.484375,-950.68359375,-365.72265625,-39.55078125,50.29296875,0.001513
118,118.1640625,-1000.0,-612.3046875,-20.99609375,313.4765625,0.001513
119,79.58984375,-826.66015625,-406.73828125,-5.859375,224.12109375,0.001513
120,75.68359375,-539.0625,-174.8046875,-19.53125,-162.109375,0.001513
121,76.66015625,-616.2109375,-317.87109375,-55.6640625,-174.8046875,0.001513
122,133.30078125,-847.16796875,-347.16796875,-11.71875,-140.13671875,0.001513
123,136.71875,-938.96484375,-346.19140625,23.4375,-176.26953125,0.001513
124,95.21484375,-703.61328125,-275.390625,-10.25390625,-183.10546875,0.001513
125,113.28125,-766.11328125,-356.93359375,-32.2265625,-68.84765625,0.001513
126,150.390625,-859.86328125,-360.83984375,-40.0390625,-20.01953125,0.001513
127,140.13671875,-839.35546875,-312.5,-65.4296875,-86.42578125,0.001513
128,139.16015625,-936.5234375,-335.9375,-31.25,-98.14453125,0.001513
129,160.64453125,-980.95703125,-454.1015625,-21.484375,129.39453125,0.001513
130,207.51953125,-1000.0,-633.7890625,-30.76171875,432.6171875,0.001513
131,219.23828125,-568.84765625,-264.6484375,-41.9921875,46.38671875,0.001513
132,158.69140625,-386.23046875,-198.2421875,-41.015625,-174.8046875,0.001513
133,168.45703125,-810.05859375,-410.64453125,0.0,-62.01171875,0.001513
134,216.796875,-672.8515625,-268.06640625,-17.08984375,-121.58203125,0.001513
135,204.1015625,-361.328125,-173.33984375,-26.85546875,-169.921875,0.001513
136,187.98828125,-542.96875,-278.3203125,3.90625,-146.97265625,0.001513
137,165.52734375,-770.5078125,-270.5078125,-1.953125,-86.9140625,0.001513
138,189.94140625,-655.76171875,-275.390625,-12.20703125,-143.06640625,0.001513
139,202.1484375,-796.38671875,-315.91796875,-20.01953125,-117.67578125,0.001513
140,138.671875,-990.234375,-391.11328125,-15.625,80.56640625,0.001513
141,90.33203125,-1000.0,-614.2578125,-9.765625,295.8984375,0.001513
142,103.515625,-695.3125,-349.609375,-41.9921875,81.0546875,0.001513
143,169.921875,-547.8515625,-219.7265625,-29.78515625,-205.078125,0.001513
144,135.25390625,-927.734375,-425.29296875,11.23046875,-81.54296875,0.001513
145,45.41015625,-830.078125,-356.93359375,-12.6953125,-37.59765625,0.001513
146,54.6875,-593.75,-249.0234375,-54.6875,-123.046875,0.001513
147,140.625,-866.2109375,-336.9140625,-27.83203125,-80.56640625,0.001513
148,146.484375,-1000.0,-408.203125,-31.73828125,-50.29296875,0.001513
149,64.453125,-821.2890625,-347.65625,-58.59375,-20.01953125,0.001513
150,98.14453125,-571.2890625,-229.4921875,-32.2265625,-190.91796875,0.001513
151,179.19921875,-831.54296875,-339.35546875,-15.625,-170.41015625,0.001513
152,172.36328125,-1000.0,-437.01171875,-26.85546875,31.73828125,0.001513
153,128.41796875,-735.3515625,-314.453125,-31.25,-81.0546875,0.001513
154,112.79296875,-477.05078125,-173.33984375,-20.01953125,-187.01171875,0.001513
155,135.25390625,-441.89453125,-222.16796875,-35.64453125,-100.09765625,0.001513
156,163.0859375,-845.703125,-525.87890625,-21.97265625,80.56640625,0.001513
157,124.0234375,-929.19921875,-436.03515625,11.23046875,122.55859375,0.001513
158,32.2265625,-818.359375,-267.08984375,-42.48046875,-68.84765625,0.001513
159,60.05859375,-750.9765625,-320.3125,-58.59375,-154.78515625,0.001513
160,134.27734375,-892.08984375,-510.25390625,-3.41796875,-30.76171875,0.001513
161,131.34765625,-709.9609375,-329.58984375,23.92578125,-82.51953125,0.001513
162,76.66015625,-541.9921875,-206.0546875,-4.8828125,-210.44921875,0.001513
163,52.24609375,-882.8125,-387.20703125,-6.8359375,-25.390625,0.001513
164,109.375,-1000.0,-408.203125,3.90625,139.6484375,0.001513
165,143.5546875,-737.79296875,-262.6953125,16.11328125,-44.921875,0.001513
166,91.30859375,-494.62890625,-214.35546875,-4.8828125,-161.62109375,0.001513
167,50.29296875,-665.52734375,-353.515625,-49.8046875,-31.25,0.001513
168,97.16796875,-969.23828125,-575.1953125,-28.3203125,257.8125,0.001513
169,175.78125,-647.4609375,-303.22265625,-12.20703125,46.38671875,0.001513
170,154.296875,-503.41796875,-188.96484375,-15.13671875,-159.66796875,0.001513
171,74.21875,-930.6640625,-426.7578125,-30.76171875,83.0078125,0.001513
172,125.0,-999.51171875,-430.17578125,-10.25390625,202.63671875,0.001513
173,198.73046875,-610.3515625,-253.90625,-6.34765625,-23.92578125,0.001513
174,156.25,-437.5,-188.4765625,-42.96875,-141.6015625,0.001513
175,78.125,-859.86328125,-455.078125,-56.640625,93.26171875,0.001513
176,42.96875,-1000.0,-667.48046875,-60.546875,395.99609375,0.001513
177,91.796875,-592.7734375,-295.8984375,-56.15234375,58.10546875,0.001513
178,109.375,-429.19921875,-193.84765625,-32.71484375,-208.49609375,0.001513
179,27.34375,-832.03125,-460.44921875,-41.015625,-69.82421875,0.001513
180,36.62109375,-698.2421875,-306.15234375,-23.4375,-64.94140625,0.001513
181,75.68359375,-421.875,-179.19921875,-22.94921875,-162.59765625,0.001513
182,54.6875,-516.11328125,-252.9296875,-30.2734375,-135.7421875,0.001513
183,17.578125,-833.984375,-354.98046875,-8.7890625,-125.9765625,0.001513
184,-1.953125,-682.12890625,-280.76171875,-19.04296875,-150.390625,0.001513
185,48.33984375,-512.6953125,-215.33203125,-45.41015625,-106.4453125,0.001513
186,104.4921875,-835.44921875,-354.4921875,-9.765625,-31.25,0.001513
187,54.6875,-1000.0,-624.0234375,5.37109375,317.87109375,0.001513
188,13.18359375,-950.1953125,-445.80078125,-15.625,169.43359375,0.001513
189,57.6171875,-700.68359375,-210.44921875,-52.24609375,-250.9765625,0.001513
190,72.75390625,-756.34765625,-395.01953125,-71.77734375,-214.35546875,0.001513
191,63.4765625,-962.40234375,-527.34375,-34.66796875,2.44140625,0.001513
192,55.6640625,-713.37890625,-302.734375,-34.1796875,-164.0625,0.001513
193,106.4453125,-526.85546875,-217.7734375,-15.625,-269.04296875,0.001513
194,177.734375,-731.4453125,-354.00390625,0.0,-130.37109375,0.001513
195,132.8125,-951.66015625,-364.2578125,-38.0859375,-51.7578125,0.001513
196,40.52734375,-715.33203125,-258.7890625,-58.10546875,-54.19921875,0.001513
197,44.921875,-530.2734375,-223.6328125,-1.46484375,-133.30078125,0.001513
198,50.29296875,-818.84765625,-398.4375,-8.7890625,-61.03515625,0.001513
199,2.9296875,-1000.0,-466.796875,-48.828125,15.625,0.001513
200,-50.78125,-964.84375,-393.06640625,-38.57421875,-54.19921875,0.001513
201,-78.61328125,-976.07421875,-366.69921875,-21.484375,-139.16015625,0.001513
202,-42.96875,-977.5390625,-513.671875,-2.9296875,14.16015625,0.001513
203,-39.0625,-1000.0,-686.03515625,-0.9765625,426.7578125,0.001513
204,-48.33984375,-782.71484375,-342.28515625,-28.80859375,131.34765625,0.001513
205,-80.078125,-475.5859375,-190.4296875,-46.875,-129.39453125,0.001513
206,-54.6875,-760.7421875,-358.3984375,-38.57421875,-36.62109375,0.001513
207,25.87890625,-627.44140625,-273.4375,-35.64453125,-134.27734375,0.001513
208,53.7109375,-406.73828125,-206.54296875,-4.39453125,-178.22265625,0.001513
209,16.11328125,-590.33203125,-286.1328125,-2.9296875,-135.25390625,0.001513
210,-13.18359375,-804.19921875,-304.19921875,-36.1328125,-101.07421875,0.001513
211,27.83203125,-931.640625,-375.0,-56.640625,-137.20703125,0.001513
212,53.7109375,-979.4921875,-363.28125,-22.4609375,-174.8046875,0.001513
213,-3.90625,-973.14453125,-397.94921875,20.99609375,-136.23046875,0.001513
214,-62.5,-1000.0,-657.2265625,36.1328125,238.28125,0.001513
215,-24.90234375,-826.66015625,-413.0859375,2.44140625,188.4765625,0.001513
216,10.25390625,-443.359375,-150.390625,-12.20703125,-142.08984375,0.001513
217,-55.17578125,-542.96875,-309.08203125,-9.27734375,-84.9609375,0.001513
218,-103.02734375,-858.3984375,-344.7265625,-35.64453125,-0.9765625,0.001513
219,-62.5,-854.4921875,-293.9453125,-43.45703125,28.3203125,0.001513
220,-66.89453125,-608.88671875,-238.76953125,-17.578125,-89.84375,0.001513
221,-190.91796875,-698.2421875,-316.40625,4.39453125,-86.9140625,0.001513
222,-258.7890625,-758.30078125,-313.96484375,-14.16015625,-25.87890625,0.001513
223,-231.93359375,-750.9765625,-262.6953125,-56.640625,38.57421875,0.001513
224,-179.19921875,-875.9765625,-300.29296875,-56.640625,58.10546875,0.001513
225,-175.29296875,-985.3515625,-480.46875,-36.62109375,81.0546875,0.001513
226,-245.1171875,-990.72265625,-645.99609375,-35.64453125,331.54296875,0.001513
227,-181.15234375,-640.13671875,-305.17578125,-28.3203125,52.734375,0.001513
228,-74.70703125,-713.8671875,-283.203125,-27.83203125,-87.890625,0.001513
229,-86.42578125,-946.77734375,-535.64453125,-32.2265625,97.16796875,0.001513
230,-126.46484375,-603.02734375,-308.59375,-37.59765625,-9.27734375,0.001513
231,-71.77734375,-367.67578125,-156.25,-23.4375,-171.875,0.001513
232,8.30078125,-574.21875,-301.26953125,-18.06640625,-145.01953125,0.001513
233,25.390625,-900.87890625,-510.25390625,7.32421875,151.85546875,0.001513
234,-1.46484375,-659.66796875,-335.9375,2.44140625,82.51953125,0.001513
235,-6.8359375,-694.82421875,-266.6015625,-21.97265625,-42.48046875,0.001513
236,13.18359375,-979.98046875,-408.69140625,-22.94921875,81.54296875,0.001513
237,0.9765625,-983.3984375,-579.58984375,-34.1796875,259.27734375,0.001513
238,-43.45703125,-650.87890625,-320.3125,-57.12890625,104.98046875,0.001513
239,-72.265625,-361.328125,-168.9453125,-40.0390625,-150.87890625,0.001513
240,-35.64453125,-567.3828125,-309.08203125,1.953125,-122.55859375,0.001513
241,47.36328125,-722.16796875,-287.109375,20.99609375,-78.125,0.001513
242,47.36328125,-761.71875,-305.6640625,1.953125,-19.04296875,0.001513
243,33.69140625,-895.99609375,-319.82421875,-16.6015625,-49.8046875,0.001513
244,88.8671875,-971.6796875,-387.6953125,-21.484375,18.5546875,0.001513
245,142.578125,-961.9140625,-561.5234375,-43.45703125,274.4140625,0.001513
246,181.15234375,-654.78515625,-318.84765625,-66.40625,44.43359375,0.001513
247,204.58984375,-717.28515625,-256.8359375,-24.4140625,-136.71875,0.001513
248,177.24609375,-1000.0,-457.51953125,-14.16015625,145.99609375,0.001513
249,152.83203125,-907.71484375,-469.7265625,-43.45703125,257.8125,0.001513
250,202.63671875,-468.26171875,-198.2421875,-28.3203125,-119.140625,0.001513
251,178.7109375,-425.78125,-207.51953125,8.7890625,-240.234375,0.001513
252,79.1015625,-793.45703125,-392.08984375,11.71875,-97.16796875,0.001513
253,41.9921875,-610.3515625,-269.53125,-12.6953125,-125.0,0.001513
254,-9.27734375,-337.890625,-170.8984375,-46.875,-194.3359375,0.001513
255,-116.69921875,-522.94921875,-251.953125,-57.6171875,-169.921875,0.001513
256,-207.03125,-895.5078125,-335.9375,-41.9921875,-45.41015625,0.135947
257,-188.4765625,-729.98046875,-276.85546875,-12.6953125,-164.55078125,0.135947
258,-160.64453125,-549.8046875,-246.09375,-9.765625,-289.55078125,0.135947
259,-180.6640625,-858.88671875,-359.375,-9.765625,-170.8984375,0.135947
260,-238.76953125,-1000.0,-706.0546875,0.9765625,184.5703125,0.135947
