,Delta,Theta,Alpha,Beta,Gamma
0,23146.471631261822,3934.660581214381,3840.1086850199295,995.6942402585414,470.7763789707239
1,60150.40478704505,16192.045773794605,11579.90201039605,5339.0860089889275,1960.6664480294003
2,57499.17373697864,17223.008645411854,9400.851859440949,4140.045693070988,1105.4276995732544
3,53723.43017144582,12547.373020225954,10992.667365270881,3573.276100752768,803.0303955602424
4,7758.623546068617,5436.572836908203,1697.9750320744447,504.949544130406,313.9678493639011
5,20072.858225331955,15363.03860387455,7867.621271152844,3464.2127772000476,1908.2878207068882
6,49274.694733341,14312.326509865494,6430.4747079708295,2647.2052549674045,1137.230123880637
7,52163.2469713574,18257.733494930155,5833.959802925674,2292.3243394653073,708.5746824597455
8,45598.851932012076,16195.526964031973,5312.056821108794,2449.7046451880738,1334.9819713276697
9,2649.253943875687,1231.0998714566038,690.2721949875177,442.32770764264524,308.6951599476983
10,1704.0981546929665,1044.0417019589931,752.133314855121,370.1703652920686,317.7050586915893
11,4405.401147918179,1600.640911311597,969.6065343177612,501.6064189673623,262.53361996557976
12,2206.8090798732374,784.8626737432977,762.8287125461002,404.54710965314206,260.9000677238905
13,1541.277515621871,1055.2128306616457,556.6008632663849,384.7315462397055,231.8775007829146
14,1449.742683074605,1172.7517004859483,465.802762977569,339.32401901700416,313.7866147387557
15,3173.569786502226,1154.2265059532328,435.9033018239984,276.8900446443054,241.29990042411325
16,13842.225408028913,5005.5483797976585,1768.6349347207538,533.191294595401,349.3617276194571
17,3079.3382656126655,2496.488381975483,1350.8782625623385,594.6825030197508,392.7657518163419
18,1696.7109046707778,842.4798435205491,590.0592072336923,428.9366461128836,294.6493629235043
19,2754.0774274881796,906.4278484941774,700.5057720786564,381.15714253964956,266.98581292876935
20,6483.0792784828745,3018.444422578402,875.7264540532342,465.27286522485616,286.63507704573215
21,1812.5140489995476,978.7302184699272,485.89291141793547,428.7896787938824,339.36328814302294
22,5117.338323842248,1512.044180933067,321.6424958919324,404.5517163796673,319.5361685472893
23,7032.861102480388,1944.425788779826,928.3058687091573,518.4282995820193,282.5889891171525
24,17074.919944985897,4257.913098995455,1762.5960501389004,556.911730393507,353.4171682901051
25,13777.651762053621,3042.303252937362,890.868948688147,448.321209560747,292.006596112542
26,13250.275508841924,2953.8029834294057,1265.8233781056879,808.9560474663921,564.6225997084928
27,10357.238429319224,4005.677112915506,1764.3090517596852,779.2387628995224,346.9212923380749
28,5448.6741720860655,3000.6237780531824,935.3233922317262,431.611698769698,286.0982500205565
29,17280.925914476935,7422.169839802265,1380.0406856287186,953.5917191838424,427.3604218340056
