,eeg1,eeg2,eeg3,eeg4,aux,time_since_start
0,951.171875,-1000.0,-103.515625,-19.53125,89.35546875,0.645653
1,973.6328125,-1000.0,117.67578125,-36.62109375,41.015625,0.645653
2,970.21484375,-1000.0,138.671875,-85.9375,3.41796875,0.645653
3,970.21484375,-1000.0,-49.8046875,-95.21484375,58.10546875,0.645653
4,970.21484375,-1000.0,-136.71875,-56.15234375,122.0703125,0.645653
5,970.21484375,-1000.0,61.03515625,-9.765625,97.65625,0.645653
6,970.21484375,-1000.0,123.046875,-22.94921875,9.765625,0.645653
7,970.21484375,-1000.0,-273.92578125,-28.80859375,220.703125,0.645653
8,970.21484375,-1000.0,-473.14453125,-19.53125,484.86328125,0.645653
9,969.7265625,-1000.0,71.2890625,-60.05859375,155.2734375,0.645653
10,970.21484375,-1000.0,178.7109375,-90.8203125,-53.7109375,0.645653
11,970.21484375,-1000.0,28.3203125,-40.52734375,19.04296875,0.645653
12,970.21484375,-1000.0,111.81640625,-34.1796875,30.2734375,0.645653
13,970.21484375,-1000.0,208.984375,-104.4921875,-56.640625,0.645653
14,970.21484375,-1000.0,136.23046875,-111.81640625,-116.2109375,0.645653
15,970.21484375,-1000.0,106.4453125,-130.37109375,-62.98828125,0.645653
16,970.21484375,-1000.0,185.546875,-153.3203125,-88.37890625,0.645653
17,970.21484375,-1000.0,190.4296875,-187.5,-191.40625,0.645653
18,970.21484375,-1000.0,79.1015625,-122.55859375,-106.93359375,0.645653
19,970.21484375,-1000.0,-131.34765625,-53.7109375,212.890625,0.645653
20,970.21484375,-1000.0,-42.48046875,-88.8671875,141.6015625,0.645653
21,969.7265625,-1000.0,76.66015625,-125.9765625,-52.24609375,0.645653
22,970.21484375,-1000.0,-73.73046875,-121.58203125,-100.09765625,0.645653
23,970.21484375,-1000.0,-388.18359375,-129.39453125,164.0625,0.645653
24,970.21484375,-1000.0,-168.45703125,-75.68359375,215.8203125,0.645653
25,970.21484375,-1000.0,218.26171875,-131.8359375,-99.12109375,0.645653
