,eeg1,eeg2,eeg3,eeg4,aux,time_since_start
0,134.765625,-501.46484375,-185.05859375,-29.296875,-140.13671875,0.605457
1,-45.8984375,-738.76953125,-308.59375,-33.69140625,-83.984375,0.605457
2,-103.515625,-876.46484375,-299.31640625,-32.2265625,-80.56640625,0.605457
3,-11.23046875,-931.640625,-345.21484375,-6.34765625,-8.30078125,0.605457
4,141.6015625,-981.4453125,-329.58984375,0.48828125,52.734375,0.605457
5,2.44140625,-971.6796875,-372.0703125,-14.16015625,85.9375,0.605457
6,-230.95703125,-1000.0,-673.33984375,-9.765625,403.80859375,0.605457
7,-73.73046875,-819.3359375,-389.16015625,-4.8828125,273.4375,0.605457
8,218.75,-514.16015625,-155.2734375,-6.34765625,-101.5625,0.605457
9,114.2578125,-707.51953125,-326.171875,-2.9296875,-63.96484375,0.605457
10,-46.875,-812.01171875,-309.08203125,-6.8359375,-86.9140625,0.605457
11,2.44140625,-835.9375,-282.71484375,-16.11328125,-89.35546875,0.605457
12,187.98828125,-725.5859375,-260.25390625,-25.390625,-79.58984375,0.605457
13,182.12890625,-833.49609375,-418.45703125,-23.4375,2.44140625,0.605457
14,4.8828125,-794.43359375,-355.46875,-31.25,6.34765625,0.605457
15,-18.5546875,-850.5859375,-277.34375,-46.875,-135.7421875,0.605457
16,75.1953125,-1000.0,-385.7421875,-42.48046875,-80.56640625,0.605457
17,124.0234375,-976.5625,-559.08203125,-30.76171875,69.3359375,0.605457
18,-11.23046875,-762.20703125,-364.74609375,-33.69140625,-82.03125,0.605457
19,-73.2421875,-612.79296875,-199.70703125,-34.1796875,-222.65625,0.605457
20,-23.4375,-739.74609375,-314.453125,-28.3203125,-198.2421875,0.605457
21,45.8984375,-976.07421875,-592.7734375,-23.4375,101.07421875,0.605457
22,9.765625,-880.859375,-399.4140625,-36.62109375,79.1015625,0.605457
23,-30.76171875,-600.5859375,-166.9921875,-38.57421875,-190.91796875,0.605457
24,-37.109375,-775.390625,-358.88671875,-35.64453125,-155.2734375,0.605457
25,90.8203125,-974.12109375,-376.953125,-33.203125,-33.69140625,0.605457
26,82.03125,-743.1640625,-265.13671875,-41.015625,-51.26953125,0.605457
27,-101.5625,-895.01953125,-344.7265625,-47.8515625,-126.46484375,0.605457
28,-109.86328125,-1000.0,-390.625,-55.6640625,7.32421875,0.605457
29,-28.80859375,-996.58203125,-674.31640625,-34.66796875,520.01953125,0.605457
30,62.5,-979.98046875,-636.71875,-18.06640625,512.6953125,0.605457
31,74.70703125,-628.90625,-234.375,-51.26953125,-25.87890625,0.605457
32,24.4140625,-725.5859375,-290.0390625,-47.8515625,-196.2890625,0.605457
33,122.55859375,-754.8828125,-287.59765625,-26.85546875,-192.3828125,0.605457
34,278.80859375,-503.90625,-188.4765625,-43.9453125,-211.9140625,0.605457
35,104.4921875,-562.5,-238.28125,-31.25,-231.93359375,0.605457
36,-36.1328125,-895.01953125,-379.39453125,-17.578125,-174.8046875,0.605457
37,80.078125,-750.9765625,-293.45703125,-34.1796875,-169.921875,0.605457
38,287.109375,-585.9375,-223.6328125,-10.25390625,-161.62109375,0.605457
39,204.58984375,-916.9921875,-346.19140625,-18.06640625,-58.59375,0.605457
40,-1.953125,-1000.0,-637.6953125,-37.59765625,191.89453125,0.605457
41,87.890625,-953.61328125,-493.1640625,-43.45703125,286.62109375,0.605457
42,425.78125,-653.80859375,-167.48046875,-54.19921875,-96.6796875,0.605457
43,380.37109375,-657.71484375,-286.1328125,-58.10546875,-214.35546875,0.605457
44,120.60546875,-959.9609375,-481.4453125,-57.6171875,28.80859375,0.605457
45,212.40234375,-726.07421875,-299.8046875,-53.7109375,-56.15234375,0.605457
46,451.66015625,-476.5625,-161.1328125,-39.55078125,-179.6875,0.605457
47,506.8359375,-686.5234375,-316.40625,-44.43359375,-139.6484375,0.605457
48,317.87109375,-851.07421875,-333.49609375,-43.45703125,-54.6875,0.605457
49,345.703125,-626.953125,-218.75,-29.78515625,-94.7265625,0.605457
50,485.3515625,-590.8203125,-218.75,-76.171875,-179.6875,0.605457
51,527.83203125,-915.0390625,-392.08984375,-69.82421875,-87.890625,0.605457
52,340.33203125,-1000.0,-474.12109375,-54.6875,216.30859375,0.605457
53,298.33984375,-969.23828125,-375.0,-53.7109375,83.0078125,0.605457
54,387.6953125,-999.51171875,-355.46875,-67.87109375,-169.43359375,0.605457
55,506.34765625,-973.14453125,-407.2265625,-71.77734375,-52.734375,0.605457
56,335.44921875,-1000.0,-639.16015625,-52.734375,281.25,0.605457
57,252.9296875,-756.8359375,-348.14453125,-78.125,148.4375,0.605457
58,331.0546875,-457.03125,-147.4609375,-64.94140625,-86.42578125,0.605457
59,412.109375,-750.9765625,-336.42578125,-31.73828125,4.8828125,0.605457
60,436.03515625,-714.35546875,-272.94921875,-52.734375,-43.9453125,0.605457
61,257.32421875,-535.64453125,-199.70703125,-81.54296875,-173.33984375,0.605457
62,190.91796875,-667.48046875,-267.08984375,-68.84765625,-172.8515625,0.605457
63,235.83984375,-923.828125,-501.46484375,-39.55078125,2.9296875,0.605457
64,308.10546875,-993.1640625,-399.90234375,-23.4375,44.43359375,0.605457
65,199.21875,-687.98828125,-185.546875,-43.9453125,-50.78125,0.605457
66,85.44921875,-619.62890625,-239.2578125,-52.734375,-36.1328125,0.605457
67,2.44140625,-945.3125,-575.68359375,-22.94921875,335.44921875,0.605457
68,109.86328125,-904.78515625,-433.10546875,-20.99609375,348.6328125,0.605457
69,70.3125,-695.3125,-161.62109375,-41.50390625,-34.1796875,0.605457
70,-89.84375,-662.109375,-265.625,-57.6171875,-41.50390625,0.605457
71,-93.26171875,-810.05859375,-283.203125,-53.7109375,-21.484375,0.605457
72,92.28515625,-605.95703125,-203.61328125,-36.62109375,-64.94140625,0.605457
73,40.0390625,-482.91015625,-200.1953125,-42.48046875,-105.46875,0.605457
74,-155.2734375,-787.59765625,-350.09765625,-33.203125,-152.34375,0.605457
75,-155.2734375,-1000.0,-414.0625,-47.8515625,-45.41015625,0.605457
76,10.7421875,-937.98828125,-334.9609375,-66.40625,-62.01171875,0.605457
77,67.87109375,-963.37890625,-329.1015625,-70.80078125,-135.25390625,0.605457
78,-126.46484375,-996.09375,-390.625,-87.40234375,-22.4609375,0.605457
79,-265.13671875,-1000.0,-651.85546875,-56.640625,333.0078125,0.605457
80,-56.640625,-892.578125,-439.94140625,-40.52734375,151.85546875,0.605457
81,116.2109375,-900.390625,-282.2265625,-41.9921875,-140.625,0.605457
82,-120.1171875,-994.140625,-414.0625,-40.0390625,-20.01953125,0.605457
83,-193.359375,-716.30859375,-275.87890625,-24.4140625,23.4375,0.605457
84,-32.71484375,-454.58984375,-175.78125,-15.625,-72.75390625,0.605457
85,146.484375,-541.50390625,-241.2109375,-21.484375,-101.5625,0.605457
86,-2.9296875,-875.9765625,-390.13671875,-21.97265625,-21.484375,0.605457
87,-181.640625,-993.65234375,-369.140625,-0.48828125,43.9453125,0.605457
88,-145.01953125,-949.70703125,-304.19921875,29.296875,15.625,0.605457
89,32.2265625,-802.734375,-255.859375,40.52734375,-79.58984375,0.605457
90,-111.81640625,-934.5703125,-553.7109375,45.41015625,149.4140625,0.605457
91,-280.2734375,-878.90625,-422.36328125,-2.9296875,194.3359375,0.605457
92,-139.16015625,-508.30078125,-156.73828125,-7.8125,-95.703125,0.605457
93,3.90625,-562.98828125,-261.23046875,10.25390625,-91.796875,0.605457
94,-11.23046875,-826.171875,-291.50390625,1.46484375,-74.21875,0.605457
95,-252.44140625,-964.35546875,-355.46875,-11.23046875,-164.0625,0.605457
96,-363.28125,-831.54296875,-276.3671875,-9.27734375,-218.26171875,0.605457
97,-353.515625,-772.4609375,-318.359375,1.46484375,-147.4609375,0.605457
98,-334.47265625,-918.9453125,-387.20703125,-23.4375,-66.89453125,0.605457
99,-503.41796875,-969.23828125,-391.6015625,-21.97265625,-76.171875,0.605457
100,-611.328125,-990.72265625,-381.34765625,-10.7421875,-120.1171875,0.605457
101,-551.7578125,-986.81640625,-405.2734375,-43.9453125,-84.47265625,0.605457
102,-491.69921875,-1000.0,-679.19921875,-29.78515625,296.875,0.605457
103,-520.5078125,-837.890625,-403.3203125,-18.06640625,191.40625,0.605457
104,-529.78515625,-627.9296875,-181.640625,-44.43359375,-184.08203125,0.605457
105,-500.48828125,-814.94140625,-341.30859375,-35.64453125,-157.2265625,0.605457
106,-290.0390625,-707.51953125,-258.7890625,-8.30078125,-98.14453125,0.605457
107,-247.55859375,-419.43359375,-166.9921875,-6.34765625,-80.078125,0.605457
108,-455.56640625,-542.48046875,-239.74609375,-25.87890625,-38.57421875,0.605457
109,-528.3203125,-888.18359375,-441.40625,-38.57421875,102.05078125,0.605457
110,-318.359375,-793.45703125,-340.33203125,-15.625,-7.8125,0.605457
111,-230.46875,-863.76953125,-288.0859375,-0.48828125,4.8828125,0.605457
112,-489.74609375,-999.51171875,-352.5390625,-12.6953125,74.70703125,0.605457
113,-632.8125,-995.1171875,-617.1875,-17.578125,187.98828125,0.605457
114,-474.12109375,-899.90234375,-465.8203125,-25.390625,278.3203125,0.605457
115,-137.6953125,-540.52734375,-157.2265625,-20.99609375,-77.1484375,0.605457
116,-204.58984375,-571.77734375,-271.484375,-35.15625,-144.04296875,0.605457
117,-317.87109375,-804.6875,-270.5078125,-32.71484375,-49.8046875,0.605457
118,-239.2578125,-671.875,-221.6796875,-7.32421875,-77.1484375,0.605457
119,-82.03125,-518.06640625,-202.1484375,-8.7890625,-117.1875,0.605457
120,-212.890625,-704.1015625,-295.8984375,-10.7421875,-81.0546875,0.605457
121,-400.390625,-835.44921875,-299.31640625,-6.8359375,-25.87890625,0.605457
122,-366.2109375,-702.1484375,-250.0,-6.8359375,-43.9453125,0.605457
123,-226.07421875,-869.140625,-285.15625,-37.59765625,-39.0625,0.605457
124,-251.46484375,-1000.0,-422.8515625,-55.17578125,40.52734375,0.605457
125,-523.92578125,-995.1171875,-640.13671875,-42.48046875,364.74609375,0.605457
126,-442.87109375,-998.53515625,-468.26171875,-40.0390625,154.78515625,0.605457
127,-178.7109375,-987.3046875,-337.40234375,-29.78515625,-145.5078125,0.605457
128,-99.609375,-983.3984375,-418.9453125,-9.27734375,4.39453125,0.605457
129,-288.57421875,-991.2109375,-547.8515625,-1.953125,238.28125,0.605457
130,-202.1484375,-736.328125,-306.15234375,-41.015625,-94.23828125,0.605457
131,-7.32421875,-635.25390625,-218.26171875,-48.33984375,-306.15234375,0.605457
132,98.14453125,-922.8515625,-413.57421875,-21.484375,-161.1328125,0.605457
133,26.3671875,-815.91796875,-312.98828125,-31.25,-222.16796875,0.605457
134,-65.4296875,-673.33984375,-226.07421875,-53.7109375,-250.48828125,0.605457
135,-22.94921875,-938.96484375,-351.5625,-56.640625,-150.390625,0.605457
136,78.125,-1000.0,-634.27734375,-35.15625,92.7734375,0.605457
137,25.87890625,-1000.0,-536.1328125,-23.92578125,159.66796875,0.605457
138,13.671875,-823.73046875,-201.171875,-44.921875,-75.1953125,0.605457
139,38.0859375,-647.4609375,-244.140625,-57.6171875,-120.60546875,0.605457
140,94.7265625,-912.109375,-451.66015625,-45.8984375,90.8203125,0.605457
141,197.265625,-759.27734375,-302.24609375,-34.1796875,19.53125,0.605457
142,114.74609375,-477.05078125,-161.1328125,-27.34375,-73.2421875,0.605457
143,53.22265625,-648.92578125,-271.97265625,-26.85546875,-31.25,0.605457
144,138.671875,-847.16796875,-280.2734375,-27.34375,-60.546875,0.605457
145,292.48046875,-648.92578125,-220.21484375,-25.390625,-95.703125,0.605457
146,148.92578125,-666.9921875,-237.79296875,-16.6015625,-108.3984375,0.605457
147,22.4609375,-947.265625,-403.80859375,-25.87890625,14.16015625,0.605457
148,77.1484375,-1000.0,-501.46484375,-39.55078125,201.171875,0.605457
149,263.671875,-993.1640625,-383.7890625,-38.0859375,-35.15625,0.605457
150,229.4921875,-912.109375,-263.671875,-52.24609375,-259.27734375,0.605457
151,83.0078125,-943.359375,-397.94921875,-51.7578125,-130.37109375,0.605457
152,43.45703125,-1000.0,-682.6171875,-15.13671875,265.625,0.605457
153,369.62890625,-733.3984375,-335.44921875,-15.625,83.0078125,0.605457
154,445.3125,-538.0859375,-178.7109375,-49.31640625,-181.15234375,0.605457
155,184.08203125,-855.46875,-396.484375,-54.19921875,-80.078125,0.605457
156,203.61328125,-721.6796875,-288.0859375,-14.16015625,-27.34375,0.605457
